innings_num,day,over,ball_in_match,batting_team,innings_runs,innings_wickets,current_lead,p_England_win,p_India_win,p_draw
2.0,2.0,4.0,578.0,England,7.0,0.0,-288.0,0.46787393,0.31399322,0.21813287
2.0,2.0,4.0,579.0,England,7.0,0.0,-288.0,0.46787393,0.31399322,0.21813287
2.0,2.0,4.0,580.0,England,7.0,0.0,-288.0,0.46787393,0.31399322,0.21813287
2.0,2.0,4.0,581.0,England,7.0,0.0,-288.0,0.46787393,0.31399322,0.21813287
2.0,2.0,5.0,582.0,England,7.0,0.0,-288.0,0.39023554,0.42965436,0.18011008
2.0,2.0,5.0,583.0,England,7.0,0.0,-288.0,0.39023554,0.42965436,0.18011008
2.0,2.0,5.0,584.0,England,7.0,0.0,-288.0,0.39023554,0.42965436,0.18011008
2.0,2.0,5.0,585.0,England,7.0,0.0,-288.0,0.39023554,0.42965436,0.18011008
2.0,2.0,5.0,586.0,England,7.0,0.0,-288.0,0.39023554,0.42965436,0.18011008
2.0,2.0,5.0,587.0,England,7.0,0.0,-288.0,0.39023554,0.42965436,0.18011008
2.0,2.0,6.0,588.0,England,7.0,0.0,-288.0,0.44620976,0.32677662,0.22701359
2.0,2.0,6.0,589.0,England,7.0,0.0,-288.0,0.43931434,0.33084548,0.22984022
2.0,2.0,6.0,590.0,England,7.0,0.0,-288.0,0.43931434,0.33084548,0.22984022
2.0,2.0,6.0,591.0,England,7.0,0.0,-288.0,0.43931434,0.33084548,0.22984022
2.0,2.0,6.0,592.0,England,10.0,0.0,-285.0,0.44883138,0.32066894,0.23049967
2.0,2.0,6.0,593.0,England,10.0,0.0,-285.0,0.44883138,0.32066894,0.23049967
2.0,2.0,7.0,594.0,England,10.0,0.0,-285.0,0.36918557,0.44893315,0.18188126
2.0,2.0,7.0,595.0,England,10.0,0.0,-285.0,0.36918557,0.44893315,0.18188126
2.0,2.0,7.0,596.0,England,12.0,0.0,-283.0,0.36918557,0.44893315,0.18188126
2.0,2.0,7.0,597.0,England,12.0,0.0,-283.0,0.3478721,0.47333187,0.17879605
2.0,2.0,7.0,598.0,England,13.0,0.0,-282.0,0.35565063,0.463279,0.18107034
2.0,2.0,7.0,599.0,England,14.0,0.0,-281.0,0.340424,0.4846081,0.17496793
2.0,2.0,8.0,600.0,England,14.0,0.0,-281.0,0.42155638,0.35258427,0.22585928
2.0,2.0,8.0,601.0,England,18.0,0.0,-277.0,0.42155638,0.35258427,0.22585928
2.0,2.0,8.0,602.0,England,18.0,0.0,-277.0,0.42155638,0.35258427,0.22585928
2.0,2.0,8.0,603.0,England,18.0,0.0,-277.0,0.42155638,0.35258427,0.22585928
2.0,2.0,8.0,604.0,England,18.0,0.0,-277.0,0.42155638,0.35258427,0.22585928
2.0,2.0,8.0,605.0,England,18.0,0.0,-277.0,0.41560882,0.358311,0.22608015
2.0,2.0,9.0,606.0,England,18.0,0.0,-277.0,0.3345374,0.490889,0.17457356
2.0,2.0,9.0,607.0,England,18.0,0.0,-277.0,0.33380046,0.4898077,0.17639187
2.0,2.0,9.0,608.0,England,18.0,0.0,-277.0,0.33380046,0.4898077,0.17639187
2.0,2.0,9.0,609.0,England,18.0,0.0,-277.0,0.33326975,0.4890289,0.1777014
2.0,2.0,9.0,610.0,England,18.0,0.0,-277.0,0.33326975,0.4890289,0.1777014
2.0,2.0,9.0,611.0,England,18.0,0.0,-277.0,0.32202718,0.49571887,0.18225402
2.0,2.0,10.0,612.0,England,22.0,0.0,-273.0,0.40016684,0.36192682,0.23790628
2.0,2.0,10.0,613.0,England,22.0,1.0,-273.0,0.4061941,0.37942398,0.21438201
2.0,2.0,10.0,614.0,England,22.0,1.0,-273.0,0.4061941,0.37942398,0.21438201
2.0,2.0,10.0,615.0,England,22.0,1.0,-273.0,0.4061941,0.37942398,0.21438201
2.0,2.0,10.0,616.0,England,22.0,1.0,-273.0,0.4061941,0.37942398,0.21438201
2.0,2.0,10.0,617.0,England,24.0,1.0,-271.0,0.4061941,0.37942398,0.21438201
2.0,2.0,11.0,618.0,England,24.0,1.0,-271.0,0.3232796,0.513964,0.16275641
2.0,2.0,11.0,619.0,England,24.0,1.0,-271.0,0.30956832,0.5243776,0.16605408
2.0,2.0,11.0,620.0,England,24.0,1.0,-271.0,0.30956832,0.5243776,0.16605408
2.0,2.0,11.0,621.0,England,27.0,1.0,-268.0,0.31580946,0.51472574,0.16946483
2.0,2.0,11.0,622.0,England,27.0,1.0,-268.0,0.31309107,0.5189028,0.16800614
2.0,2.0,11.0,623.0,England,27.0,1.0,-268.0,0.31309107,0.5189028,0.16800614
2.0,2.0,12.0,624.0,England,27.0,1.0,-268.0,0.38040215,0.39906493,0.22053292
2.0,2.0,12.0,625.0,England,27.0,1.0,-268.0,0.38040215,0.39906493,0.22053292
2.0,2.0,12.0,626.0,England,27.0,1.0,-268.0,0.38040215,0.39906493,0.22053292
2.0,2.0,12.0,627.0,England,29.0,1.0,-266.0,0.39251855,0.39126107,0.21622033
2.0,2.0,12.0,628.0,England,29.0,1.0,-266.0,0.39251855,0.39126107,0.21622033
2.0,2.0,12.0,629.0,England,29.0,1.0,-266.0,0.39251855,0.39126107,0.21622033
2.0,2.0,13.0,630.0,England,29.0,1.0,-266.0,0.42353258,0.3458507,0.23061673
2.0,2.0,13.0,631.0,England,29.0,1.0,-266.0,0.42353258,0.3458507,0.23061673
2.0,2.0,13.0,632.0,England,29.0,1.0,-266.0,0.42353258,0.3458507,0.23061673
2.0,2.0,13.0,633.0,England,30.0,1.0,-265.0,0.42353258,0.3458507,0.23061673
2.0,2.0,13.0,634.0,England,30.0,1.0,-265.0,0.42353258,0.3458507,0.23061673
2.0,2.0,13.0,635.0,England,31.0,1.0,-264.0,0.42353258,0.3458507,0.23061673
2.0,2.0,13.0,636.0,England,31.0,1.0,-264.0,0.42353258,0.3458507,0.23061673
2.0,2.0,13.0,637.0,England,31.0,1.0,-264.0,0.42353258,0.3458507,0.23061673
2.0,2.0,14.0,638.0,England,31.0,1.0,-264.0,0.38913542,0.39344007,0.21742448
2.0,2.0,14.0,639.0,England,31.0,2.0,-264.0,0.38949192,0.428227,0.1822811
2.0,2.0,14.0,640.0,England,31.0,2.0,-264.0,0.38949192,0.428227,0.1822811
2.0,2.0,14.0,641.0,England,31.0,2.0,-264.0,0.38949192,0.428227,0.1822811
2.0,2.0,14.0,642.0,England,31.0,2.0,-264.0,0.38949192,0.428227,0.1822811
2.0,2.0,14.0,643.0,England,31.0,2.0,-264.0,0.38949192,0.428227,0.1822811
2.0,2.0,15.0,644.0,England,31.0,2.0,-264.0,0.4097093,0.38575044,0.20454028
2.0,2.0,15.0,645.0,England,31.0,2.0,-264.0,0.4097093,0.38575044,0.20454028
2.0,2.0,15.0,646.0,England,31.0,2.0,-264.0,0.4097093,0.38575044,0.20454028
2.0,2.0,15.0,647.0,England,31.0,2.0,-264.0,0.4097093,0.38575044,0.20454028
2.0,2.0,15.0,648.0,England,31.0,2.0,-264.0,0.4097093,0.38575044,0.20454028
2.0,2.0,15.0,649.0,England,31.0,2.0,-264.0,0.4097093,0.38575044,0.20454028
2.0,2.0,16.0,650.0,England,31.0,2.0,-264.0,0.38949192,0.428227,0.1822811
2.0,2.0,16.0,651.0,England,31.0,2.0,-264.0,0.38949192,0.428227,0.1822811
2.0,2.0,16.0,652.0,England,31.0,2.0,-264.0,0.38949192,0.428227,0.1822811
2.0,2.0,16.0,653.0,England,31.0,2.0,-264.0,0.38949192,0.428227,0.1822811
2.0,2.0,16.0,654.0,England,31.0,2.0,-264.0,0.38949192,0.428227,0.1822811
2.0,2.0,16.0,655.0,England,31.0,2.0,-264.0,0.38949192,0.428227,0.1822811
2.0,2.0,17.0,656.0,England,31.0,2.0,-264.0,0.4097093,0.38575044,0.20454028
2.0,2.0,17.0,657.0,England,31.0,2.0,-264.0,0.4097093,0.38575044,0.20454028
2.0,2.0,17.0,658.0,England,31.0,2.0,-264.0,0.4097093,0.38575044,0.20454028
2.0,2.0,17.0,659.0,England,31.0,2.0,-264.0,0.4097093,0.38575044,0.20454028
2.0,2.0,17.0,660.0,England,31.0,2.0,-264.0,0.4097093,0.38575044,0.20454028
2.0,2.0,17.0,661.0,England,31.0,2.0,-264.0,0.4097093,0.38575044,0.20454028
2.0,2.0,18.0,662.0,England,31.0,2.0,-264.0,0.38949192,0.428227,0.1822811
2.0,2.0,18.0,663.0,England,31.0,2.0,-264.0,0.38949192,0.428227,0.1822811
2.0,2.0,18.0,664.0,England,31.0,2.0,-264.0,0.38949192,0.428227,0.1822811
2.0,2.0,18.0,665.0,England,31.0,2.0,-264.0,0.38949192,0.428227,0.1822811
2.0,2.0,18.0,666.0,England,35.0,2.0,-260.0,0.38949192,0.428227,0.1822811
2.0,2.0,18.0,667.0,England,39.0,2.0,-256.0,0.38949192,0.428227,0.1822811
2.0,2.0,19.0,668.0,England,39.0,2.0,-256.0,0.30609602,0.5586191,0.13528492
2.0,2.0,19.0,669.0,England,39.0,2.0,-256.0,0.30609602,0.5586191,0.13528492
2.0,2.0,19.0,670.0,England,39.0,2.0,-256.0,0.30609602,0.5586191,0.13528492
2.0,2.0,19.0,671.0,England,39.0,2.0,-256.0,0.30609602,0.5586191,0.13528492
2.0,2.0,19.0,672.0,England,39.0,2.0,-256.0,0.30609602,0.5586191,0.13528492
2.0,2.0,19.0,673.0,England,41.0,2.0,-254.0,0.30531034,0.5571853,0.1375044
2.0,2.0,20.0,674.0,England,41.0,2.0,-254.0,0.41405416,0.3875546,0.19839126
2.0,2.0,20.0,675.0,England,41.0,2.0,-254.0,0.41405416,0.3875546,0.19839126
2.0,2.0,20.0,676.0,England,41.0,2.0,-254.0,0.41405416,0.3875546,0.19839126
2.0,2.0,20.0,677.0,England,41.0,2.0,-254.0,0.41405416,0.3875546,0.19839126
2.0,2.0,20.0,678.0,England,45.0,2.0,-250.0,0.41405416,0.3875546,0.19839126
2.0,2.0,20.0,679.0,England,45.0,2.0,-250.0,0.41314778,0.38670623,0.20014596
2.0,2.0,21.0,680.0,England,46.0,2.0,-249.0,0.3126699,0.5550531,0.13227701
2.0,2.0,21.0,681.0,England,47.0,2.0,-248.0,0.30484682,0.5563393,0.13881385
2.0,2.0,21.0,682.0,England,47.0,2.0,-248.0,0.30484682,0.5563393,0.13881385
2.0,2.0,21.0,683.0,England,47.0,2.0,-248.0,0.30484682,0.5563393,0.13881385
2.0,2.0,21.0,684.0,England,47.0,2.0,-248.0,0.30484682,0.5563393,0.13881385
2.0,2.0,21.0,685.0,England,49.0,2.0,-246.0,0.30484682,0.5563393,0.13881385
2.0,2.0,22.0,686.0,England,49.0,2.0,-246.0,0.41314778,0.38670623,0.20014596
2.0,2.0,22.0,687.0,England,50.0,2.0,-245.0,0.42119443,0.36216232,0.21664321
2.0,2.0,22.0,688.0,England,50.0,2.0,-245.0,0.42119443,0.36216232,0.21664321
2.0,2.0,22.0,689.0,England,51.0,2.0,-244.0,0.42910022,0.36302578,0.20787399
2.0,2.0,22.0,690.0,England,51.0,2.0,-244.0,0.42910022,0.36302578,0.20787399
2.0,2.0,22.0,691.0,England,51.0,2.0,-244.0,0.42910022,0.36302578,0.20787399
2.0,2.0,23.0,692.0,England,51.0,2.0,-244.0,0.39460608,0.40290138,0.20249256
2.0,2.0,23.0,693.0,England,51.0,2.0,-244.0,0.39460608,0.40290138,0.20249256
2.0,2.0,23.0,694.0,England,51.0,2.0,-244.0,0.39460856,0.40290388,0.20248754
2.0,2.0,23.0,695.0,England,51.0,2.0,-244.0,0.3949905,0.40329388,0.20171557
2.0,2.0,23.0,696.0,England,51.0,2.0,-244.0,0.39495525,0.40325788,0.20178692
2.0,2.0,23.0,697.0,England,51.0,2.0,-244.0,0.39495525,0.40325788,0.20178692
2.0,2.0,24.0,698.0,England,51.0,2.0,-244.0,0.42823377,0.36229274,0.20947348
2.0,2.0,24.0,699.0,England,51.0,2.0,-244.0,0.4266271,0.36093345,0.21243949
2.0,2.0,24.0,700.0,England,51.0,2.0,-244.0,0.4266271,0.36093345,0.21243949
2.0,2.0,24.0,701.0,England,51.0,2.0,-244.0,0.4266271,0.36093345,0.21243949
2.0,2.0,24.0,702.0,England,51.0,2.0,-244.0,0.4284332,0.3597965,0.21177028
2.0,2.0,24.0,703.0,England,52.0,2.0,-243.0,0.42005637,0.35852817,0.2214154
2.0,2.0,25.0,704.0,England,52.0,2.0,-243.0,0.40139002,0.4002715,0.19833851
2.0,2.0,25.0,705.0,England,52.0,2.0,-243.0,0.40139002,0.4002715,0.19833851
2.0,2.0,25.0,706.0,England,52.0,2.0,-243.0,0.40055698,0.39944082,0.20000216
2.0,2.0,25.0,707.0,England,55.0,2.0,-240.0,0.39313495,0.39844805,0.20841697
2.0,2.0,25.0,708.0,England,55.0,2.0,-240.0,0.39311135,0.39842412,0.20846455
2.0,2.0,25.0,709.0,England,55.0,2.0,-240.0,0.39311135,0.39842412,0.20846455
2.0,2.0,26.0,710.0,England,55.0,2.0,-240.0,0.4270584,0.35864192,0.21429971
2.0,2.0,26.0,711.0,England,55.0,2.0,-240.0,0.4270584,0.35864192,0.21429971
2.0,2.0,26.0,712.0,England,55.0,2.0,-240.0,0.42687416,0.3584872,0.21463868
2.0,2.0,26.0,713.0,England,55.0,2.0,-240.0,0.42687416,0.3584872,0.21463868
2.0,2.0,26.0,714.0,England,55.0,2.0,-240.0,0.42687416,0.3584872,0.21463868
2.0,2.0,26.0,715.0,England,55.0,2.0,-240.0,0.42687416,0.3584872,0.21463868
2.0,2.0,27.0,716.0,England,56.0,2.0,-239.0,0.4003726,0.3992569,0.20037048
2.0,2.0,27.0,717.0,England,56.0,2.0,-239.0,0.39975202,0.39863807,0.20160995
2.0,2.0,27.0,718.0,England,56.0,2.0,-239.0,0.40197712,0.39671066,0.20131218
2.0,2.0,27.0,719.0,England,56.0,2.0,-239.0,0.40197712,0.39671066,0.20131218
2.0,2.0,27.0,720.0,England,56.0,2.0,-239.0,0.4009977,0.39574406,0.20325823
2.0,2.0,27.0,721.0,England,56.0,2.0,-239.0,0.4009977,0.39574406,0.20325823
2.0,2.0,28.0,722.0,England,56.0,2.0,-239.0,0.4192156,0.35410947,0.2266749
2.0,2.0,28.0,723.0,England,56.0,2.0,-239.0,0.4192156,0.35410947,0.2266749
2.0,2.0,28.0,724.0,England,60.0,2.0,-235.0,0.45321637,0.33337894,0.21340473
2.0,2.0,28.0,725.0,England,60.0,2.0,-235.0,0.45321637,0.33337894,0.21340473
2.0,2.0,28.0,726.0,England,63.0,2.0,-232.0,0.461417,0.33395213,0.20463082
2.0,2.0,28.0,727.0,England,63.0,2.0,-232.0,0.461417,0.33395213,0.20463082
2.0,2.0,29.0,728.0,England,63.0,2.0,-232.0,0.42696178,0.3729374,0.20010078
2.0,2.0,29.0,729.0,England,63.0,2.0,-232.0,0.42696178,0.3729374,0.20010078
2.0,2.0,29.0,730.0,England,63.0,2.0,-232.0,0.42696178,0.3729374,0.20010078
2.0,2.0,29.0,731.0,England,63.0,2.0,-232.0,0.42696178,0.3729374,0.20010078
2.0,2.0,29.0,732.0,England,63.0,2.0,-232.0,0.42696178,0.3729374,0.20010078
2.0,2.0,29.0,733.0,England,67.0,2.0,-228.0,0.43541592,0.36434022,0.20024392
2.0,2.0,30.0,734.0,England,68.0,2.0,-227.0,0.46152508,0.3252249,0.21325003
2.0,2.0,30.0,735.0,England,68.0,2.0,-227.0,0.46152508,0.3252249,0.21325003
2.0,2.0,30.0,736.0,England,69.0,2.0,-226.0,0.46980906,0.32573763,0.2044533
2.0,2.0,30.0,737.0,England,69.0,2.0,-226.0,0.46980906,0.32573763,0.2044533
2.0,2.0,30.0,738.0,England,70.0,2.0,-225.0,0.46806404,0.32127556,0.21066044
2.0,2.0,30.0,739.0,England,70.0,2.0,-225.0,0.46806404,0.32127556,0.21066044
2.0,2.0,31.0,740.0,England,70.0,2.0,-225.0,0.44738808,0.35878083,0.19383107
2.0,2.0,31.0,741.0,England,70.0,2.0,-225.0,0.44738808,0.35878083,0.19383107
2.0,2.0,31.0,742.0,England,70.0,2.0,-225.0,0.44738808,0.35878083,0.19383107
2.0,2.0,31.0,743.0,England,70.0,2.0,-225.0,0.44738808,0.35878083,0.19383107
2.0,2.0,31.0,744.0,England,70.0,3.0,-225.0,0.4256223,0.4115691,0.1628086
2.0,2.0,31.0,745.0,England,73.0,3.0,-222.0,0.3770556,0.43831947,0.184625
2.0,2.0,32.0,746.0,England,73.0,3.0,-222.0,0.44649154,0.3785411,0.17496736
2.0,2.0,32.0,747.0,England,73.0,3.0,-222.0,0.44616857,0.37826732,0.17556415
2.0,2.0,32.0,748.0,England,73.0,3.0,-222.0,0.44616857,0.37826732,0.17556415
2.0,2.0,32.0,749.0,England,73.0,3.0,-222.0,0.44616857,0.37826732,0.17556415
2.0,2.0,32.0,750.0,England,73.0,3.0,-222.0,0.44616857,0.37826732,0.17556415
2.0,2.0,32.0,751.0,England,73.0,3.0,-222.0,0.44616857,0.37826732,0.17556415
2.0,2.0,33.0,752.0,England,73.0,3.0,-222.0,0.37540108,0.43639618,0.1882027
2.0,2.0,33.0,753.0,England,73.0,3.0,-222.0,0.37540108,0.43639618,0.1882027
2.0,2.0,33.0,754.0,England,73.0,3.0,-222.0,0.37540108,0.43639618,0.1882027
2.0,2.0,33.0,755.0,England,73.0,3.0,-222.0,0.37540108,0.43639618,0.1882027
2.0,2.0,33.0,756.0,England,73.0,3.0,-222.0,0.37540108,0.43639618,0.1882027
2.0,2.0,33.0,757.0,England,73.0,3.0,-222.0,0.37499204,0.43592066,0.1890873
2.0,2.0,34.0,758.0,England,73.0,3.0,-222.0,0.44571498,0.37788275,0.17640226
2.0,2.0,34.0,759.0,England,73.0,3.0,-222.0,0.44571498,0.37788275,0.17640226
2.0,2.0,34.0,760.0,England,73.0,3.0,-222.0,0.44571498,0.37788275,0.17640226
2.0,2.0,34.0,761.0,England,74.0,3.0,-221.0,0.3959089,0.4035173,0.20057386
2.0,2.0,34.0,762.0,England,74.0,3.0,-221.0,0.3959089,0.4035173,0.20057386
2.0,2.0,34.0,763.0,England,78.0,3.0,-217.0,0.39510944,0.4027025,0.20218806
2.0,2.0,35.0,764.0,England,79.0,3.0,-216.0,0.37427813,0.43509075,0.19063112
2.0,2.0,35.0,765.0,England,79.0,3.0,-216.0,0.37427813,0.43509075,0.19063112
2.0,2.0,35.0,766.0,England,83.0,3.0,-212.0,0.3737974,0.4345319,0.19167075
2.0,2.0,35.0,767.0,England,85.0,3.0,-210.0,0.40256268,0.41457123,0.18286614
2.0,2.0,35.0,768.0,England,85.0,3.0,-210.0,0.4019088,0.41389784,0.18419342
2.0,2.0,35.0,769.0,England,85.0,3.0,-210.0,0.4019088,0.41389784,0.18419342
2.0,2.0,36.0,770.0,England,85.0,3.0,-210.0,0.46713248,0.3588073,0.17406029
2.0,2.0,36.0,771.0,England,85.0,3.0,-210.0,0.46713248,0.3588073,0.17406029
2.0,2.0,36.0,772.0,England,85.0,3.0,-210.0,0.46713248,0.3588073,0.17406029
2.0,2.0,36.0,773.0,England,85.0,3.0,-210.0,0.46713248,0.3588073,0.17406029
2.0,2.0,36.0,774.0,England,85.0,3.0,-210.0,0.46713248,0.3588073,0.17406029
2.0,2.0,36.0,775.0,England,85.0,3.0,-210.0,0.46713248,0.3588073,0.17406029
2.0,2.0,37.0,776.0,England,85.0,3.0,-210.0,0.43541944,0.3533476,0.21123292
2.0,2.0,37.0,777.0,England,89.0,3.0,-206.0,0.4436495,0.34112498,0.21522553
2.0,2.0,37.0,778.0,England,89.0,3.0,-206.0,0.4436495,0.34112498,0.21522553
2.0,2.0,37.0,779.0,England,89.0,3.0,-206.0,0.4436495,0.34112498,0.21522553
2.0,2.0,37.0,780.0,England,90.0,3.0,-205.0,0.50052583,0.3054797,0.19399446
2.0,2.0,37.0,781.0,England,91.0,3.0,-204.0,0.4435201,0.338813,0.21766688
2.0,2.0,38.0,782.0,England,91.0,3.0,-204.0,0.37140957,0.49718082,0.13140957
2.0,2.0,38.0,783.0,England,91.0,3.0,-204.0,0.37140957,0.49718082,0.13140957
2.0,2.0,38.0,784.0,England,91.0,3.0,-204.0,0.37026626,0.49565038,0.13408332
2.0,2.0,38.0,785.0,England,91.0,3.0,-204.0,0.37026626,0.49565038,0.13408332
2.0,2.0,38.0,786.0,England,91.0,3.0,-204.0,0.37026626,0.49565038,0.13408332
2.0,2.0,38.0,787.0,England,91.0,3.0,-204.0,0.37026626,0.49565038,0.13408332
2.0,2.0,39.0,788.0,England,91.0,3.0,-204.0,0.44235525,0.33792314,0.2197216
2.0,2.0,39.0,789.0,England,91.0,3.0,-204.0,0.44235525,0.33792314,0.2197216
2.0,2.0,39.0,790.0,England,95.0,3.0,-200.0,0.44342643,0.3363199,0.22025366
2.0,2.0,39.0,791.0,England,95.0,3.0,-200.0,0.44342643,0.3363199,0.22025366
2.0,2.0,39.0,792.0,England,95.0,3.0,-200.0,0.44342643,0.3363199,0.22025366
2.0,2.0,39.0,793.0,England,95.0,3.0,-200.0,0.44253534,0.33564407,0.2218206
2.0,2.0,40.0,794.0,England,95.0,3.0,-200.0,0.36095566,0.5012275,0.13781683
2.0,2.0,40.0,795.0,England,95.0,3.0,-200.0,0.36095566,0.5012275,0.13781683
2.0,2.0,40.0,796.0,England,95.0,3.0,-200.0,0.36095566,0.5012275,0.13781683
2.0,2.0,40.0,797.0,England,95.0,3.0,-200.0,0.3616606,0.5022064,0.13613304
2.0,2.0,40.0,798.0,England,95.0,3.0,-200.0,0.3616606,0.5022064,0.13613304
2.0,2.0,40.0,799.0,England,95.0,3.0,-200.0,0.3609718,0.5012499,0.13777833
2.0,2.0,41.0,800.0,England,95.0,3.0,-200.0,0.44393104,0.33670264,0.21936628
2.0,2.0,41.0,801.0,England,95.0,3.0,-200.0,0.44388792,0.33666992,0.21944213
2.0,2.0,41.0,802.0,England,99.0,3.0,-196.0,0.4400222,0.34244668,0.21753107
2.0,2.0,41.0,803.0,England,99.0,3.0,-196.0,0.4388977,0.34157154,0.21953072
2.0,2.0,41.0,804.0,England,100.0,3.0,-195.0,0.49569207,0.30820483,0.19610305
2.0,2.0,41.0,805.0,England,104.0,3.0,-191.0,0.4929344,0.30649018,0.20057534
2.0,2.0,42.0,806.0,England,104.0,3.0,-191.0,0.30176362,0.5460725,0.15216386
2.0,2.0,42.0,807.0,England,104.0,3.0,-191.0,0.30401775,0.5461066,0.14987567
2.0,2.0,42.0,808.0,England,104.0,3.0,-191.0,0.30319718,0.54463255,0.15217026
2.0,2.0,42.0,809.0,England,108.0,3.0,-187.0,0.3066417,0.5370999,0.15625837
2.0,2.0,42.0,810.0,England,108.0,3.0,-187.0,0.3066417,0.5370999,0.15625837
2.0,2.0,42.0,811.0,England,108.0,3.0,-187.0,0.30525306,0.5346677,0.16007924
2.0,2.0,43.0,812.0,England,108.0,3.0,-187.0,0.49466756,0.30090773,0.20442477
2.0,2.0,43.0,813.0,England,110.0,3.0,-185.0,0.5107822,0.291278,0.1979398
2.0,2.0,43.0,814.0,England,110.0,3.0,-185.0,0.5107822,0.291278,0.1979398
2.0,2.0,43.0,815.0,England,110.0,3.0,-185.0,0.5107822,0.291278,0.1979398
2.0,2.0,43.0,816.0,England,110.0,3.0,-185.0,0.5107822,0.291278,0.1979398
2.0,2.0,43.0,817.0,England,110.0,3.0,-185.0,0.5107822,0.291278,0.1979398
2.0,2.0,44.0,818.0,England,111.0,3.0,-184.0,0.55510175,0.30025002,0.14464825
2.0,2.0,44.0,819.0,England,111.0,3.0,-184.0,0.55510175,0.30025002,0.14464825
2.0,2.0,44.0,820.0,England,111.0,3.0,-184.0,0.55510175,0.30025002,0.14464825
2.0,2.0,44.0,821.0,England,111.0,3.0,-184.0,0.55510175,0.30025002,0.14464825
2.0,2.0,44.0,822.0,England,112.0,3.0,-183.0,0.52891153,0.3179251,0.15316339
2.0,2.0,44.0,823.0,England,112.0,3.0,-183.0,0.52945787,0.31602445,0.15451764
2.0,2.0,45.0,824.0,England,112.0,3.0,-183.0,0.5110357,0.28938144,0.19958289
2.0,2.0,45.0,825.0,England,112.0,3.0,-183.0,0.5084891,0.28793937,0.20357154
2.0,2.0,45.0,826.0,England,112.0,3.0,-183.0,0.51005685,0.28882715,0.20111597
2.0,2.0,45.0,827.0,England,112.0,3.0,-183.0,0.51005685,0.28882715,0.20111597
2.0,2.0,45.0,828.0,England,112.0,3.0,-183.0,0.51005685,0.28882715,0.20111597
2.0,2.0,45.0,829.0,England,112.0,3.0,-183.0,0.51005685,0.28882715,0.20111597
2.0,2.0,46.0,830.0,England,113.0,3.0,-182.0,0.5549904,0.29793566,0.14707392
2.0,2.0,46.0,831.0,England,113.0,3.0,-182.0,0.52385193,0.31878296,0.15736505
2.0,2.0,46.0,832.0,England,113.0,3.0,-182.0,0.52385193,0.31878296,0.15736505
2.0,2.0,46.0,833.0,England,113.0,4.0,-182.0,0.49670538,0.3521445,0.15115006
2.0,2.0,46.0,834.0,England,117.0,4.0,-178.0,0.49216777,0.35738793,0.15044424
2.0,2.0,46.0,835.0,England,117.0,4.0,-178.0,0.49216777,0.35738793,0.15044424
2.0,2.0,47.0,836.0,England,117.0,4.0,-178.0,0.40827212,0.3851697,0.20655814
2.0,2.0,47.0,837.0,England,117.0,4.0,-178.0,0.40827212,0.3851697,0.20655814
2.0,2.0,47.0,838.0,England,118.0,4.0,-177.0,0.46432608,0.34769574,0.18797815
2.0,2.0,47.0,839.0,England,118.0,4.0,-177.0,0.46432608,0.34769574,0.18797815
2.0,2.0,47.0,840.0,England,118.0,4.0,-177.0,0.46432608,0.34769574,0.18797815
2.0,2.0,47.0,841.0,England,118.0,4.0,-177.0,0.46432608,0.34769574,0.18797815
2.0,2.0,48.0,842.0,England,118.0,4.0,-177.0,0.47580028,0.37512568,0.14907405
2.0,2.0,48.0,843.0,England,119.0,4.0,-176.0,0.49102902,0.35656103,0.15240996
2.0,2.0,48.0,844.0,England,119.0,4.0,-176.0,0.49102902,0.35656103,0.15240996
2.0,2.0,48.0,845.0,England,119.0,4.0,-176.0,0.49102902,0.35656103,0.15240996
2.0,2.0,48.0,846.0,England,119.0,4.0,-176.0,0.49102902,0.35656103,0.15240996
2.0,2.0,48.0,847.0,England,119.0,4.0,-176.0,0.4912571,0.35672665,0.1520163
2.0,2.0,49.0,848.0,England,119.0,4.0,-176.0,0.404469,0.3815818,0.21394916
2.0,2.0,49.0,849.0,England,119.0,4.0,-176.0,0.404469,0.3815818,0.21394916
2.0,2.0,49.0,850.0,England,119.0,4.0,-176.0,0.404469,0.3815818,0.21394916
2.0,2.0,49.0,851.0,England,119.0,4.0,-176.0,0.404469,0.3815818,0.21394916
2.0,2.0,49.0,852.0,England,120.0,4.0,-175.0,0.46038663,0.34474578,0.19486761
2.0,2.0,49.0,853.0,England,120.0,4.0,-175.0,0.46038663,0.34474578,0.19486761
2.0,2.0,50.0,854.0,England,120.0,4.0,-175.0,0.47477922,0.3743207,0.15090017
2.0,2.0,50.0,855.0,England,120.0,4.0,-175.0,0.4728939,0.37283427,0.15427181
2.0,2.0,50.0,856.0,England,121.0,4.0,-174.0,0.48796293,0.3543346,0.15770248
2.0,2.0,50.0,857.0,England,121.0,4.0,-174.0,0.48796293,0.3543346,0.15770248
2.0,2.0,50.0,858.0,England,121.0,4.0,-174.0,0.48796293,0.3543346,0.15770248
2.0,2.0,50.0,859.0,England,121.0,4.0,-174.0,0.48796293,0.3543346,0.15770248
2.0,2.0,51.0,860.0,England,122.0,4.0,-173.0,0.4564367,0.341788,0.20177528
2.0,2.0,51.0,861.0,England,122.0,4.0,-173.0,0.4564367,0.341788,0.20177528
2.0,2.0,51.0,862.0,England,123.0,4.0,-172.0,0.3979428,0.37374985,0.22830735
