innings_num,day,over,ball_in_match,batting_team,innings_runs,innings_wickets,current_lead,p_New Zealand_win,p_England_win,p_draw
2.0,3.0,53.0,1204.0,England,191.0,2.0,-362.0,0.49129248,0.0717774,0.43693015
2.0,3.0,53.0,1205.0,England,191.0,2.0,-362.0,0.49129248,0.0717774,0.43693015
2.0,3.0,54.0,1206.0,England,195.0,2.0,-358.0,0.50761306,0.06942463,0.42296228
2.0,3.0,54.0,1207.0,England,195.0,2.0,-358.0,0.50761306,0.06942463,0.42296228
2.0,3.0,54.0,1208.0,England,195.0,2.0,-358.0,0.50761306,0.06942463,0.42296228
2.0,3.0,54.0,1209.0,England,200.0,2.0,-353.0,0.42017594,0.07320128,0.50662273
2.0,3.0,54.0,1210.0,England,200.0,2.0,-353.0,0.42017594,0.07320128,0.50662273
2.0,3.0,54.0,1211.0,England,200.0,2.0,-353.0,0.41577843,0.07375645,0.5104651
2.0,3.0,55.0,1212.0,England,204.0,2.0,-349.0,0.5755069,0.07710121,0.34739184
2.0,3.0,55.0,1213.0,England,208.0,2.0,-345.0,0.5838077,0.078213274,0.33797905
2.0,3.0,55.0,1214.0,England,209.0,2.0,-344.0,0.47724855,0.08150686,0.44124457
2.0,3.0,55.0,1215.0,England,211.0,2.0,-342.0,0.47724855,0.08150686,0.44124457
2.0,3.0,55.0,1216.0,England,211.0,2.0,-342.0,0.47724855,0.08150686,0.44124457
2.0,3.0,55.0,1217.0,England,211.0,2.0,-342.0,0.47724855,0.08150686,0.44124457
2.0,3.0,56.0,1218.0,England,211.0,2.0,-342.0,0.48745385,0.08411862,0.4284275
2.0,3.0,56.0,1219.0,England,211.0,2.0,-342.0,0.47033215,0.08116397,0.44850394
2.0,3.0,56.0,1220.0,England,211.0,2.0,-342.0,0.47033215,0.08116397,0.44850394
2.0,3.0,56.0,1221.0,England,211.0,2.0,-342.0,0.47033215,0.08116397,0.44850394
2.0,3.0,56.0,1222.0,England,215.0,2.0,-338.0,0.48745385,0.08411862,0.4284275
2.0,3.0,56.0,1223.0,England,217.0,2.0,-336.0,0.48745385,0.08411862,0.4284275
2.0,3.0,57.0,1224.0,England,217.0,2.0,-336.0,0.4669802,0.07975318,0.4532666
2.0,3.0,57.0,1225.0,England,217.0,2.0,-336.0,0.4669802,0.07975318,0.4532666
2.0,3.0,57.0,1226.0,England,217.0,2.0,-336.0,0.46101308,0.08064602,0.4583409
2.0,3.0,57.0,1227.0,England,217.0,2.0,-336.0,0.44878727,0.07850734,0.4727054
2.0,3.0,57.0,1228.0,England,221.0,2.0,-332.0,0.4555739,0.07969453,0.46473154
2.0,3.0,57.0,1229.0,England,222.0,2.0,-331.0,0.57265466,0.07962656,0.34771875
2.0,3.0,58.0,1230.0,England,222.0,2.0,-331.0,0.36403763,0.08322659,0.5527358
2.0,3.0,58.0,1231.0,England,226.0,2.0,-327.0,0.35066727,0.08497634,0.56435645
2.0,3.0,58.0,1232.0,England,226.0,2.0,-327.0,0.35025483,0.08487638,0.5648688
2.0,3.0,58.0,1233.0,England,227.0,2.0,-326.0,0.45384073,0.08757173,0.4585876
2.0,3.0,58.0,1234.0,England,227.0,2.0,-326.0,0.45384073,0.08757173,0.4585876
2.0,3.0,58.0,1235.0,England,227.0,2.0,-326.0,0.442671,0.088593885,0.46873516
2.0,3.0,59.0,1236.0,England,228.0,2.0,-325.0,0.54861504,0.083963275,0.36742172
2.0,3.0,59.0,1237.0,England,229.0,2.0,-324.0,0.4282303,0.08354836,0.48822138
2.0,3.0,59.0,1238.0,England,229.0,2.0,-324.0,0.4282303,0.08354836,0.48822138
2.0,3.0,59.0,1239.0,England,229.0,2.0,-324.0,0.4230064,0.08252917,0.4944645
2.0,3.0,59.0,1240.0,England,229.0,2.0,-324.0,0.4230064,0.08252917,0.4944645
2.0,3.0,59.0,1241.0,England,229.0,2.0,-324.0,0.4230064,0.08252917,0.4944645
2.0,3.0,60.0,1242.0,England,229.0,2.0,-324.0,0.4391701,0.08789323,0.47293666
2.0,3.0,60.0,1243.0,England,229.0,2.0,-324.0,0.43512213,0.08708309,0.47779474
2.0,3.0,60.0,1244.0,England,233.0,2.0,-320.0,0.43512213,0.08708309,0.47779474
2.0,3.0,60.0,1245.0,England,239.0,2.0,-314.0,0.44739115,0.10099483,0.45161405
2.0,3.0,60.0,1246.0,England,239.0,2.0,-314.0,0.44435504,0.10030945,0.45533553
2.0,3.0,60.0,1247.0,England,241.0,2.0,-312.0,0.44435504,0.10030945,0.45533553
2.0,3.0,61.0,1248.0,England,241.0,2.0,-312.0,0.43838292,0.094279125,0.46733797
2.0,3.0,61.0,1249.0,England,241.0,2.0,-312.0,0.43838292,0.094279125,0.46733797
2.0,3.0,61.0,1250.0,England,241.0,2.0,-312.0,0.43838292,0.094279125,0.46733797
2.0,3.0,61.0,1251.0,England,242.0,2.0,-311.0,0.55752295,0.09405583,0.34842122
2.0,3.0,61.0,1252.0,England,242.0,2.0,-311.0,0.54101205,0.091270395,0.36771756
2.0,3.0,61.0,1253.0,England,242.0,2.0,-311.0,0.54101205,0.091270395,0.36771756
2.0,3.0,62.0,1254.0,England,242.0,2.0,-311.0,0.45003986,0.10194773,0.44801244
2.0,3.0,62.0,1255.0,England,242.0,2.0,-311.0,0.45003986,0.10194773,0.44801244
2.0,3.0,62.0,1256.0,England,244.0,2.0,-309.0,0.45003986,0.10194773,0.44801244
2.0,3.0,62.0,1257.0,England,244.0,2.0,-309.0,0.45003986,0.10194773,0.44801244
2.0,3.0,62.0,1258.0,England,244.0,2.0,-309.0,0.45003986,0.10194773,0.44801244
2.0,3.0,62.0,1259.0,England,248.0,2.0,-305.0,0.45450357,0.102958895,0.4425375
2.0,3.0,63.0,1260.0,England,248.0,2.0,-305.0,0.54540855,0.0920121,0.36257932
2.0,3.0,63.0,1261.0,England,248.0,2.0,-305.0,0.54540855,0.0920121,0.36257932
2.0,3.0,63.0,1262.0,England,248.0,2.0,-305.0,0.54540855,0.0920121,0.36257932
2.0,3.0,63.0,1263.0,England,252.0,2.0,-301.0,0.5295209,0.09522784,0.37525117
2.0,3.0,63.0,1264.0,England,252.0,2.0,-301.0,0.5295209,0.09522784,0.37525117
2.0,3.0,63.0,1265.0,England,253.0,2.0,-300.0,0.4362947,0.0898627,0.47384265
2.0,3.0,64.0,1266.0,England,253.0,2.0,-300.0,0.55581945,0.10528808,0.33889252
2.0,3.0,64.0,1267.0,England,253.0,2.0,-300.0,0.55581945,0.10528808,0.33889252
2.0,3.0,64.0,1268.0,England,253.0,2.0,-300.0,0.55229276,0.104620025,0.3430872
2.0,3.0,64.0,1269.0,England,253.0,2.0,-300.0,0.5326544,0.10873918,0.35860646
2.0,3.0,64.0,1270.0,England,254.0,2.0,-299.0,0.43784207,0.10237092,0.45978707
2.0,3.0,64.0,1271.0,England,258.0,2.0,-295.0,0.44736877,0.10459834,0.44803292
2.0,3.0,65.0,1272.0,England,258.0,2.0,-295.0,0.4993106,0.09677131,0.40391806
2.0,3.0,65.0,1273.0,England,260.0,2.0,-293.0,0.486587,0.10780733,0.40560567
2.0,3.0,65.0,1274.0,England,260.0,2.0,-293.0,0.486587,0.10780733,0.40560567
2.0,3.0,65.0,1275.0,England,260.0,2.0,-293.0,0.486587,0.10780733,0.40560567
2.0,3.0,65.0,1276.0,England,260.0,2.0,-293.0,0.486587,0.10780733,0.40560567
2.0,3.0,65.0,1277.0,England,260.0,2.0,-293.0,0.486587,0.10780733,0.40560567
2.0,3.0,66.0,1278.0,England,260.0,2.0,-293.0,0.43762127,0.119545795,0.44283292
2.0,3.0,66.0,1279.0,England,260.0,2.0,-293.0,0.43762127,0.119545795,0.44283292
2.0,3.0,66.0,1280.0,England,260.0,2.0,-293.0,0.43762127,0.119545795,0.44283292
2.0,3.0,66.0,1281.0,England,261.0,2.0,-292.0,0.5132243,0.124838434,0.36193725
2.0,3.0,66.0,1282.0,England,261.0,2.0,-292.0,0.5132243,0.124838434,0.36193725
2.0,3.0,66.0,1283.0,England,262.0,2.0,-291.0,0.43762127,0.119545795,0.44283292
2.0,3.0,67.0,1284.0,England,263.0,2.0,-290.0,0.4086039,0.10166822,0.4897279
2.0,3.0,67.0,1285.0,England,263.0,2.0,-290.0,0.4030098,0.100276284,0.4967139
2.0,3.0,67.0,1286.0,England,265.0,2.0,-288.0,0.40160233,0.12913425,0.4692634
2.0,3.0,67.0,1287.0,England,269.0,2.0,-284.0,0.3951091,0.12704639,0.47784457
2.0,3.0,67.0,1288.0,England,270.0,2.0,-283.0,0.46872535,0.13420507,0.3970696
2.0,3.0,67.0,1289.0,England,271.0,2.0,-282.0,0.3951091,0.12704639,0.47784457
2.0,3.0,68.0,1290.0,England,272.0,2.0,-281.0,0.3007234,0.17089118,0.5283854
2.0,3.0,68.0,1291.0,England,272.0,2.0,-281.0,0.3007234,0.17089118,0.5283854
2.0,3.0,68.0,1292.0,England,273.0,2.0,-280.0,0.34929487,0.18084449,0.4698607
2.0,3.0,68.0,1293.0,England,273.0,2.0,-280.0,0.34746683,0.18135254,0.4711807
2.0,3.0,68.0,1294.0,England,274.0,2.0,-279.0,0.29903275,0.17130436,0.5296629
2.0,3.0,68.0,1295.0,England,275.0,2.0,-278.0,0.34746683,0.18135254,0.4711807
2.0,3.0,69.0,1296.0,England,275.0,2.0,-278.0,0.37932214,0.1582169,0.46246096
2.0,3.0,69.0,1297.0,England,276.0,2.0,-277.0,0.4414212,0.16874503,0.38983378
2.0,3.0,69.0,1298.0,England,276.0,2.0,-277.0,0.4414212,0.16874503,0.38983378
2.0,3.0,69.0,1299.0,England,276.0,2.0,-277.0,0.4414212,0.16874503,0.38983378
2.0,3.0,69.0,1300.0,England,277.0,2.0,-276.0,0.37932214,0.1582169,0.46246096
2.0,3.0,69.0,1301.0,England,277.0,2.0,-276.0,0.3739809,0.15598902,0.47003004
2.0,3.0,70.0,1302.0,England,277.0,2.0,-276.0,0.33719844,0.17599317,0.4868084
2.0,3.0,70.0,1303.0,England,277.0,2.0,-276.0,0.33719844,0.17599317,0.4868084
2.0,3.0,70.0,1304.0,England,278.0,2.0,-275.0,0.28913516,0.1656344,0.54523045
2.0,3.0,70.0,1305.0,England,279.0,2.0,-274.0,0.33719844,0.17599317,0.4868084
2.0,3.0,70.0,1306.0,England,279.0,2.0,-274.0,0.33719844,0.17599317,0.4868084
2.0,3.0,70.0,1307.0,England,279.0,2.0,-274.0,0.33719844,0.17599317,0.4868084
2.0,3.0,71.0,1308.0,England,279.0,2.0,-274.0,0.2728498,0.16169007,0.56546015
2.0,3.0,71.0,1309.0,England,279.0,2.0,-274.0,0.2728498,0.16169007,0.56546015
2.0,3.0,71.0,1310.0,England,280.0,2.0,-273.0,0.32281387,0.16874737,0.50843877
2.0,3.0,71.0,1311.0,England,280.0,2.0,-273.0,0.32281387,0.16874737,0.50843877
2.0,3.0,71.0,1312.0,England,280.0,2.0,-273.0,0.32281387,0.16874737,0.50843877
2.0,3.0,71.0,1313.0,England,281.0,2.0,-272.0,0.26751146,0.15852658,0.573962
2.0,3.0,72.0,1314.0,England,282.0,2.0,-271.0,0.28367674,0.16250747,0.5538158
2.0,3.0,72.0,1315.0,England,283.0,2.0,-270.0,0.33150324,0.1730207,0.49547607
2.0,3.0,72.0,1316.0,England,283.0,2.0,-270.0,0.32654017,0.17043033,0.5030295
2.0,3.0,72.0,1317.0,England,283.0,2.0,-270.0,0.32654017,0.17043033,0.5030295
2.0,3.0,72.0,1318.0,England,286.0,2.0,-267.0,0.273087,0.15644103,0.570472
2.0,3.0,72.0,1319.0,England,287.0,2.0,-266.0,0.3234838,0.16645764,0.5100586
2.0,3.0,73.0,1320.0,England,287.0,2.0,-266.0,0.2598945,0.15184404,0.5882615
2.0,3.0,73.0,1321.0,England,291.0,2.0,-262.0,0.25537786,0.15277068,0.5918514
2.0,3.0,73.0,1322.0,England,295.0,2.0,-258.0,0.24411428,0.1550816,0.60080415
2.0,3.0,73.0,1323.0,England,295.0,2.0,-258.0,0.2389878,0.15182482,0.6091874
2.0,3.0,73.0,1324.0,England,295.0,2.0,-258.0,0.2389878,0.15182482,0.6091874
2.0,3.0,73.0,1325.0,England,299.0,2.0,-254.0,0.2389878,0.15182482,0.6091874
2.0,3.0,74.0,1326.0,England,299.0,2.0,-254.0,0.29983017,0.16776173,0.5324081
2.0,3.0,74.0,1327.0,England,299.0,2.0,-254.0,0.29841304,0.16696882,0.53461814
2.0,3.0,74.0,1328.0,England,299.0,2.0,-254.0,0.29841304,0.16696882,0.53461814
2.0,3.0,74.0,1329.0,England,299.0,2.0,-254.0,0.29841304,0.16696882,0.53461814
2.0,3.0,74.0,1330.0,England,300.0,2.0,-253.0,0.24943192,0.15318245,0.5973856
2.0,3.0,74.0,1331.0,England,300.0,2.0,-253.0,0.24943192,0.15318245,0.5973856
2.0,3.0,75.0,1332.0,England,301.0,2.0,-252.0,0.22765343,0.1501688,0.6221778
2.0,3.0,75.0,1333.0,England,302.0,2.0,-251.0,0.28231466,0.16427222,0.5534131
2.0,3.0,75.0,1334.0,England,302.0,2.0,-251.0,0.28231466,0.16427222,0.5534131
2.0,3.0,75.0,1335.0,England,306.0,2.0,-247.0,0.27734125,0.1613783,0.5612805
2.0,3.0,75.0,1336.0,England,306.0,2.0,-247.0,0.27734125,0.1613783,0.5612805
2.0,3.0,75.0,1337.0,England,307.0,2.0,-246.0,0.23003201,0.12091797,0.64905
2.0,3.0,76.0,1338.0,England,309.0,2.0,-244.0,0.28919587,0.17057882,0.54022527
2.0,3.0,76.0,1339.0,England,310.0,2.0,-243.0,0.24417683,0.14605607,0.60976714
2.0,3.0,76.0,1340.0,England,310.0,2.0,-243.0,0.24417683,0.14605607,0.60976714
2.0,3.0,76.0,1341.0,England,311.0,2.0,-242.0,0.28919587,0.17057882,0.54022527
2.0,3.0,76.0,1342.0,England,312.0,2.0,-241.0,0.2399234,0.146878,0.61319864
2.0,3.0,76.0,1343.0,England,316.0,2.0,-237.0,0.23669814,0.14750126,0.6158006
2.0,3.0,77.0,1344.0,England,316.0,2.0,-237.0,0.28858188,0.16261655,0.5488016
2.0,3.0,77.0,1345.0,England,316.0,2.0,-237.0,0.28858188,0.16261655,0.5488016
2.0,3.0,77.0,1346.0,England,316.0,2.0,-237.0,0.28858188,0.16261655,0.5488016
2.0,3.0,77.0,1347.0,England,316.0,2.0,-237.0,0.28858188,0.16261655,0.5488016
2.0,3.0,77.0,1348.0,England,317.0,2.0,-236.0,0.25115055,0.14351985,0.6053296
2.0,3.0,77.0,1349.0,England,317.0,2.0,-236.0,0.25115055,0.14351985,0.6053296
2.0,3.0,78.0,1350.0,England,317.0,2.0,-236.0,0.28149554,0.17068183,0.54782265
2.0,3.0,78.0,1351.0,England,317.0,2.0,-236.0,0.28149554,0.17068183,0.54782265
2.0,3.0,78.0,1352.0,England,317.0,2.0,-236.0,0.28347924,0.17188464,0.5446361
2.0,3.0,78.0,1353.0,England,318.0,2.0,-235.0,0.2357438,0.14495668,0.61929953
2.0,3.0,78.0,1354.0,England,319.0,2.0,-234.0,0.28347924,0.17188464,0.5446361
2.0,3.0,78.0,1355.0,England,319.0,2.0,-234.0,0.28538665,0.17304116,0.5415722
2.0,3.0,79.0,1356.0,England,319.0,2.0,-234.0,0.2531424,0.13833676,0.60852087
2.0,3.0,79.0,1357.0,England,319.0,2.0,-234.0,0.2531424,0.13833676,0.60852087
2.0,3.0,79.0,1358.0,England,320.0,2.0,-233.0,0.29470137,0.15880811,0.54649055
2.0,3.0,79.0,1359.0,England,320.0,2.0,-233.0,0.29470137,0.15880811,0.54649055
2.0,3.0,79.0,1360.0,England,321.0,2.0,-232.0,0.2531424,0.13833676,0.60852087
2.0,3.0,79.0,1361.0,England,325.0,2.0,-228.0,0.2568691,0.13764648,0.6054844
2.0,3.0,80.0,1362.0,England,326.0,2.0,-227.0,0.35911894,0.1563828,0.48449832
2.0,3.0,80.0,1363.0,England,326.0,2.0,-227.0,0.35911894,0.1563828,0.48449832
2.0,3.0,80.0,1364.0,England,326.0,2.0,-227.0,0.35911894,0.1563828,0.48449832
2.0,3.0,80.0,1365.0,England,326.0,2.0,-227.0,0.35911894,0.1563828,0.48449832
2.0,3.0,80.0,1366.0,England,326.0,2.0,-227.0,0.35911894,0.1563828,0.48449832
2.0,3.0,80.0,1367.0,England,326.0,2.0,-227.0,0.3570359,0.15547574,0.48748836
2.0,3.0,81.0,1368.0,England,327.0,2.0,-226.0,0.32224548,0.13559055,0.54216397
2.0,3.0,81.0,1369.0,England,327.0,2.0,-226.0,0.32224548,0.13559055,0.54216397
2.0,3.0,81.0,1370.0,England,331.0,2.0,-222.0,0.31433734,0.13383053,0.55183214
2.0,3.0,81.0,1371.0,England,331.0,2.0,-222.0,0.305552,0.13009015,0.5643578
2.0,3.0,81.0,1372.0,England,331.0,2.0,-222.0,0.305552,0.13009015,0.5643578
2.0,3.0,81.0,1373.0,England,331.0,2.0,-222.0,0.305552,0.13009015,0.5643578
2.0,3.0,82.0,1374.0,England,331.0,2.0,-222.0,0.40314406,0.16907413,0.42778182
2.0,3.0,82.0,1375.0,England,331.0,2.0,-222.0,0.4034042,0.16918322,0.4274126
2.0,3.0,82.0,1376.0,England,333.0,2.0,-220.0,0.4034042,0.16918322,0.4274126
2.0,3.0,82.0,1377.0,England,333.0,2.0,-220.0,0.4034042,0.16918322,0.4274126
2.0,3.0,82.0,1378.0,England,333.0,2.0,-220.0,0.4034042,0.16918322,0.4274126
2.0,3.0,82.0,1379.0,England,333.0,2.0,-220.0,0.37413728,0.17688775,0.44897503
2.0,3.0,83.0,1380.0,England,334.0,2.0,-219.0,0.34029087,0.1565181,0.50319105
2.0,3.0,83.0,1381.0,England,334.0,3.0,-219.0,0.34413812,0.1474327,0.5084292
2.0,3.0,83.0,1382.0,England,334.0,3.0,-219.0,0.34413812,0.1474327,0.5084292
2.0,3.0,83.0,1383.0,England,334.0,3.0,-219.0,0.34413812,0.1474327,0.5084292
2.0,3.0,83.0,1384.0,England,334.0,3.0,-219.0,0.34413812,0.1474327,0.5084292
2.0,3.0,83.0,1385.0,England,334.0,3.0,-219.0,0.34413812,0.1474327,0.5084292
2.0,3.0,84.0,1386.0,England,334.0,3.0,-219.0,0.34752247,0.15489809,0.4975795
2.0,3.0,84.0,1387.0,England,335.0,3.0,-218.0,0.36505884,0.16397208,0.4709691
2.0,3.0,84.0,1388.0,England,335.0,3.0,-218.0,0.3299991,0.16771352,0.5022874
2.0,3.0,84.0,1389.0,England,335.0,3.0,-218.0,0.3299991,0.16771352,0.5022874
2.0,3.0,84.0,1390.0,England,339.0,3.0,-214.0,0.33441415,0.16995735,0.49562848
2.0,3.0,84.0,1391.0,England,339.0,3.0,-214.0,0.33441415,0.16995735,0.49562848
2.0,3.0,85.0,1392.0,England,343.0,3.0,-210.0,0.27996987,0.1346718,0.5853584
2.0,3.0,85.0,1393.0,England,343.0,3.0,-210.0,0.27996987,0.1346718,0.5853584
2.0,3.0,85.0,1394.0,England,344.0,3.0,-209.0,0.3055418,0.14810848,0.54634964
2.0,3.0,85.0,1395.0,England,344.0,4.0,-209.0,0.30761606,0.120653585,0.5717303
2.0,3.0,85.0,1396.0,England,344.0,4.0,-209.0,0.29715106,0.12145741,0.5813915
2.0,3.0,85.0,1397.0,England,344.0,4.0,-209.0,0.29715106,0.12145741,0.5813915
2.0,3.0,86.0,1398.0,England,348.0,4.0,-205.0,0.27550468,0.17920366,0.54529166
2.0,3.0,86.0,1399.0,England,348.0,4.0,-205.0,0.27550468,0.17920366,0.54529166
2.0,3.0,86.0,1400.0,England,348.0,4.0,-205.0,0.27550468,0.17920366,0.54529166
2.0,3.0,86.0,1401.0,England,349.0,4.0,-204.0,0.29437968,0.19296104,0.51265925
2.0,3.0,86.0,1402.0,England,349.0,4.0,-204.0,0.29437968,0.19296104,0.51265925
2.0,3.0,86.0,1403.0,England,353.0,4.0,-200.0,0.28945538,0.19690159,0.513643
2.0,3.0,87.0,1404.0,England,353.0,4.0,-200.0,0.24527282,0.15791634,0.5968109
2.0,3.0,87.0,1405.0,England,354.0,4.0,-199.0,0.26386794,0.17120174,0.5649303
2.0,3.0,87.0,1406.0,England,354.0,4.0,-199.0,0.26386794,0.17120174,0.5649303
2.0,3.0,87.0,1407.0,England,354.0,4.0,-199.0,0.26386794,0.17120174,0.5649303
2.0,3.0,87.0,1408.0,England,355.0,4.0,-198.0,0.24527282,0.15791634,0.5968109
2.0,3.0,87.0,1409.0,England,355.0,4.0,-198.0,0.24527282,0.15791634,0.5968109
2.0,3.0,88.0,1410.0,England,355.0,4.0,-198.0,0.28945538,0.19690159,0.513643
2.0,3.0,88.0,1411.0,England,355.0,4.0,-198.0,0.28945538,0.19690159,0.513643
2.0,3.0,88.0,1412.0,England,357.0,4.0,-196.0,0.28195736,0.21770495,0.50033766
2.0,3.0,88.0,1413.0,England,357.0,4.0,-196.0,0.26996446,0.20758179,0.5224538
2.0,3.0,88.0,1414.0,England,357.0,4.0,-196.0,0.26996446,0.20758179,0.5224538
2.0,3.0,88.0,1415.0,England,361.0,4.0,-192.0,0.26996446,0.20758179,0.5224538
2.0,3.0,89.0,1416.0,England,361.0,4.0,-192.0,0.23247075,0.16918467,0.59834456
2.0,3.0,89.0,1417.0,England,361.0,4.0,-192.0,0.23247075,0.16918467,0.59834456
2.0,3.0,89.0,1418.0,England,361.0,4.0,-192.0,0.23247075,0.16918467,0.59834456
2.0,3.0,89.0,1419.0,England,361.0,4.0,-192.0,0.23247075,0.16918467,0.59834456
2.0,3.0,89.0,1420.0,England,361.0,4.0,-192.0,0.23247075,0.16918467,0.59834456
2.0,3.0,89.0,1421.0,England,362.0,4.0,-191.0,0.2501214,0.18343724,0.5664413
2.0,3.0,90.0,1422.0,England,366.0,4.0,-187.0,0.16564079,0.16470894,0.66965026
2.0,3.0,90.0,1423.0,England,366.0,4.0,-187.0,0.15105692,0.16758792,0.6813552
2.0,3.0,90.0,1424.0,England,366.0,4.0,-187.0,0.15105692,0.16758792,0.6813552
2.0,3.0,90.0,1425.0,England,367.0,4.0,-186.0,0.16454796,0.17484288,0.6606092
2.0,3.0,90.0,1426.0,England,367.0,4.0,-186.0,0.16454796,0.17484288,0.6606092
2.0,3.0,90.0,1427.0,England,368.0,4.0,-185.0,0.15202698,0.16224219,0.6857308
2.0,3.0,91.0,1428.0,England,368.0,4.0,-185.0,0.23413885,0.17425889,0.59160227
2.0,3.0,91.0,1429.0,England,370.0,4.0,-183.0,0.23413885,0.17425889,0.59160227
2.0,3.0,91.0,1430.0,England,370.0,4.0,-183.0,0.23413885,0.17425889,0.59160227
2.0,3.0,91.0,1431.0,England,370.0,4.0,-183.0,0.23413885,0.17425889,0.59160227
2.0,3.0,91.0,1432.0,England,370.0,4.0,-183.0,0.22122931,0.16465092,0.61411977
2.0,3.0,91.0,1433.0,England,374.0,4.0,-179.0,0.20898765,0.16941226,0.6216001
2.0,3.0,92.0,1434.0,England,378.0,4.0,-175.0,0.13974082,0.16337945,0.6968797
2.0,3.0,92.0,1435.0,England,378.0,4.0,-175.0,0.13974082,0.16337945,0.6968797
2.0,3.0,92.0,1436.0,England,382.0,4.0,-171.0,0.13974082,0.16337945,0.6968797
2.0,3.0,92.0,1437.0,England,383.0,4.0,-170.0,0.14450864,0.16822106,0.6872703
2.0,3.0,92.0,1438.0,England,384.0,4.0,-169.0,0.13866274,0.16983385,0.69150335
2.0,3.0,92.0,1439.0,England,384.0,4.0,-169.0,0.13866274,0.16983385,0.69150335
2.0,3.0,93.0,1440.0,England,384.0,4.0,-169.0,0.19359817,0.16352391,0.64287794
2.0,3.0,93.0,1441.0,England,390.0,4.0,-163.0,0.19312704,0.14993307,0.6569399
2.0,3.0,93.0,1442.0,England,390.0,4.0,-163.0,0.19312704,0.14993307,0.6569399
2.0,3.0,93.0,1443.0,England,390.0,4.0,-163.0,0.19736157,0.16099769,0.6416407
2.0,3.0,93.0,1444.0,England,391.0,4.0,-162.0,0.19002554,0.15467434,0.65530014
2.0,3.0,93.0,1445.0,England,392.0,4.0,-161.0,0.19736157,0.16099769,0.6416407
2.0,3.0,94.0,1446.0,England,392.0,4.0,-161.0,0.15060249,0.15999757,0.68939996
2.0,3.0,94.0,1447.0,England,396.0,4.0,-157.0,0.14527044,0.15433288,0.70039666
2.0,3.0,94.0,1448.0,England,397.0,4.0,-156.0,0.15035331,0.15904008,0.6906066
2.0,3.0,94.0,1449.0,England,399.0,4.0,-154.0,0.15035331,0.15904008,0.6906066
2.0,3.0,94.0,1450.0,England,405.0,4.0,-148.0,0.15569423,0.17338708,0.6709187
2.0,3.0,94.0,1451.0,England,405.0,5.0,-148.0,0.2570766,0.20682533,0.53609806
2.0,3.0,95.0,1452.0,England,406.0,5.0,-147.0,0.24036492,0.19825956,0.5613755
2.0,3.0,95.0,1453.0,England,406.0,5.0,-147.0,0.24036492,0.19825956,0.5613755
2.0,3.0,95.0,1454.0,England,410.0,5.0,-143.0,0.26480368,0.21841733,0.516779
2.0,3.0,95.0,1455.0,England,410.0,5.0,-143.0,0.26480368,0.21841733,0.516779
2.0,3.0,95.0,1456.0,England,410.0,5.0,-143.0,0.24036492,0.19825956,0.5613755
2.0,3.0,95.0,1457.0,England,410.0,5.0,-143.0,0.24036492,0.19825956,0.5613755
2.0,3.0,96.0,1458.0,England,410.0,5.0,-143.0,0.19678982,0.19751002,0.60570014
2.0,3.0,96.0,1459.0,England,410.0,5.0,-143.0,0.19678982,0.19751002,0.60570014
2.0,3.0,96.0,1460.0,England,411.0,5.0,-142.0,0.25363111,0.20405336,0.54231554
2.0,3.0,96.0,1461.0,England,415.0,5.0,-138.0,0.27845746,0.22402684,0.49751574
2.0,3.0,96.0,1462.0,England,415.0,5.0,-138.0,0.27736795,0.22315028,0.49948174
2.0,3.0,96.0,1463.0,England,415.0,5.0,-138.0,0.2525498,0.20318338,0.5442668
2.0,3.0,97.0,1464.0,England,415.0,5.0,-138.0,0.17869435,0.18822153,0.6330841
2.0,3.0,97.0,1465.0,England,416.0,5.0,-137.0,0.23945802,0.22657694,0.53396505
2.0,3.0,97.0,1466.0,England,416.0,5.0,-137.0,0.23945802,0.22657694,0.53396505
2.0,3.0,97.0,1467.0,England,416.0,5.0,-137.0,0.22952881,0.21718185,0.55328935
2.0,3.0,97.0,1468.0,England,416.0,5.0,-137.0,0.21869738,0.20693308,0.5743695
2.0,3.0,97.0,1469.0,England,416.0,5.0,-137.0,0.21869738,0.20693308,0.5743695
2.0,3.0,98.0,1470.0,England,416.0,5.0,-137.0,0.17806175,0.20501254,0.6169257
2.0,3.0,98.0,1471.0,England,416.0,5.0,-137.0,0.17806175,0.20501254,0.6169257
2.0,3.0,98.0,1472.0,England,416.0,5.0,-137.0,0.17806175,0.20501254,0.6169257
2.0,3.0,98.0,1473.0,England,417.0,5.0,-136.0,0.23190485,0.2140298,0.55406535
2.0,3.0,98.0,1474.0,England,417.0,5.0,-136.0,0.22069247,0.20368168,0.57562584
2.0,3.0,98.0,1475.0,England,417.0,5.0,-136.0,0.22069247,0.20368168,0.57562584
2.0,3.0,99.0,1476.0,England,417.0,5.0,-136.0,0.1541203,0.18622655,0.6596531
2.0,3.0,99.0,1477.0,England,418.0,5.0,-135.0,0.20658372,0.19547102,0.5979453
2.0,3.0,99.0,1478.0,England,418.0,5.0,-135.0,0.20658372,0.19547102,0.5979453
2.0,3.0,99.0,1479.0,England,419.0,5.0,-134.0,0.1543476,0.18650116,0.65915126
2.0,3.0,99.0,1480.0,England,421.0,5.0,-132.0,0.1543476,0.18650116,0.65915126
2.0,3.0,99.0,1481.0,England,422.0,5.0,-131.0,0.20043606,0.20952538,0.5900386
2.0,3.0,100.0,1482.0,England,422.0,5.0,-131.0,0.16606155,0.21128705,0.6226514
