innings_num,day,over,ball_in_match,batting_team,innings_runs,innings_wickets,current_lead,p_Australia_win,p_India_win,p_draw
2.0,3.0,85.0,1212.0,India,240.0,6.0,-129.0,0.5160606,0.3035605,0.18037891
2.0,3.0,85.0,1213.0,India,240.0,6.0,-129.0,0.515697,0.30334663,0.18095633
2.0,3.0,85.0,1214.0,India,241.0,6.0,-128.0,0.45603877,0.3394245,0.20453674
2.0,3.0,85.0,1215.0,India,241.0,6.0,-128.0,0.45603877,0.3394245,0.20453674
2.0,3.0,85.0,1216.0,India,244.0,6.0,-125.0,0.5083616,0.30794126,0.18369716
2.0,3.0,85.0,1217.0,India,244.0,6.0,-125.0,0.5083616,0.30794126,0.18369716
2.0,3.0,86.0,1218.0,India,245.0,6.0,-124.0,0.39040396,0.35457528,0.25502083
2.0,3.0,86.0,1219.0,India,249.0,6.0,-120.0,0.39770994,0.35195693,0.25033307
2.0,3.0,86.0,1220.0,India,253.0,6.0,-116.0,0.39770994,0.35195693,0.25033307
2.0,3.0,86.0,1221.0,India,253.0,6.0,-116.0,0.39770994,0.35195693,0.25033307
2.0,3.0,86.0,1222.0,India,253.0,6.0,-116.0,0.39770994,0.35195693,0.25033307
2.0,3.0,86.0,1223.0,India,253.0,6.0,-116.0,0.39770994,0.35195693,0.25033307
2.0,3.0,87.0,1224.0,India,253.0,6.0,-116.0,0.4403387,0.37400517,0.18565612
2.0,3.0,87.0,1225.0,India,253.0,6.0,-116.0,0.4403387,0.37400517,0.18565612
2.0,3.0,87.0,1226.0,India,253.0,6.0,-116.0,0.4403387,0.37400517,0.18565612
2.0,3.0,87.0,1227.0,India,253.0,6.0,-116.0,0.4377084,0.37177113,0.19052051
2.0,3.0,87.0,1228.0,India,253.0,6.0,-116.0,0.4377084,0.37177113,0.19052051
2.0,3.0,87.0,1229.0,India,253.0,6.0,-116.0,0.4377084,0.37177113,0.19052051
2.0,3.0,88.0,1230.0,India,253.0,6.0,-116.0,0.47034597,0.35371286,0.17594121
2.0,3.0,88.0,1231.0,India,257.0,6.0,-112.0,0.47034597,0.35371286,0.17594121
2.0,3.0,88.0,1232.0,India,257.0,6.0,-112.0,0.47034597,0.35371286,0.17594121
2.0,3.0,88.0,1233.0,India,261.0,6.0,-108.0,0.45169997,0.37344995,0.17485008
2.0,3.0,88.0,1234.0,India,261.0,6.0,-108.0,0.45169997,0.37344995,0.17485008
2.0,3.0,88.0,1235.0,India,261.0,6.0,-108.0,0.45169997,0.37344995,0.17485008
2.0,3.0,89.0,1236.0,India,261.0,6.0,-108.0,0.41750377,0.38985234,0.19264385
2.0,3.0,89.0,1237.0,India,261.0,6.0,-108.0,0.41750377,0.38985234,0.19264385
2.0,3.0,89.0,1238.0,India,262.0,6.0,-107.0,0.48106888,0.33735442,0.18157668
2.0,3.0,89.0,1239.0,India,262.0,6.0,-107.0,0.48106888,0.33735442,0.18157668
2.0,3.0,89.0,1240.0,India,262.0,6.0,-107.0,0.48106888,0.33735442,0.18157668
2.0,3.0,89.0,1241.0,India,262.0,6.0,-107.0,0.48106888,0.33735442,0.18157668
2.0,3.0,90.0,1242.0,India,262.0,6.0,-107.0,0.38060644,0.43652806,0.18286547
2.0,3.0,90.0,1243.0,India,262.0,6.0,-107.0,0.38738713,0.42648962,0.1861233
2.0,3.0,90.0,1244.0,India,262.0,6.0,-107.0,0.38738713,0.42648962,0.1861233
2.0,3.0,90.0,1245.0,India,263.0,6.0,-106.0,0.45856673,0.36392516,0.17750816
2.0,3.0,90.0,1246.0,India,263.0,6.0,-106.0,0.45856673,0.36392516,0.17750816
2.0,3.0,90.0,1247.0,India,263.0,6.0,-106.0,0.45856673,0.36392516,0.17750816
2.0,3.0,91.0,1248.0,India,267.0,6.0,-102.0,0.41341802,0.38338602,0.203196
2.0,3.0,91.0,1249.0,India,268.0,6.0,-101.0,0.46936545,0.33642066,0.19421388
2.0,3.0,91.0,1250.0,India,268.0,6.0,-101.0,0.46525428,0.33347395,0.20127177
2.0,3.0,91.0,1251.0,India,268.0,6.0,-101.0,0.46525428,0.33347395,0.20127177
2.0,3.0,91.0,1252.0,India,268.0,6.0,-101.0,0.46412575,0.3326651,0.20320918
2.0,3.0,91.0,1253.0,India,268.0,6.0,-101.0,0.46412575,0.3326651,0.20320918
2.0,3.0,92.0,1254.0,India,268.0,6.0,-101.0,0.3663541,0.42946678,0.20417915
2.0,3.0,92.0,1255.0,India,268.0,6.0,-101.0,0.3663541,0.42946678,0.20417915
2.0,3.0,92.0,1256.0,India,268.0,6.0,-101.0,0.3663541,0.42946678,0.20417915
2.0,3.0,92.0,1257.0,India,272.0,6.0,-97.0,0.3663541,0.42946678,0.20417915
2.0,3.0,92.0,1258.0,India,272.0,6.0,-97.0,0.3663541,0.42946678,0.20417915
2.0,3.0,92.0,1259.0,India,272.0,6.0,-97.0,0.3663541,0.42946678,0.20417915
2.0,3.0,93.0,1260.0,India,272.0,6.0,-97.0,0.46412575,0.3326651,0.20320918
2.0,3.0,93.0,1261.0,India,272.0,6.0,-97.0,0.46412575,0.3326651,0.20320918
2.0,3.0,93.0,1262.0,India,272.0,6.0,-97.0,0.46412575,0.3326651,0.20320918
2.0,3.0,93.0,1263.0,India,272.0,6.0,-97.0,0.46412575,0.3326651,0.20320918
2.0,3.0,93.0,1264.0,India,272.0,6.0,-97.0,0.46412575,0.3326651,0.20320918
2.0,3.0,93.0,1265.0,India,273.0,6.0,-96.0,0.41420722,0.39532098,0.19047178
2.0,3.0,94.0,1266.0,India,273.0,6.0,-96.0,0.43590835,0.36835793,0.19573379
2.0,3.0,94.0,1267.0,India,273.0,6.0,-96.0,0.43590835,0.36835793,0.19573379
2.0,3.0,94.0,1268.0,India,273.0,6.0,-96.0,0.4350801,0.36765802,0.19726191
2.0,3.0,94.0,1269.0,India,277.0,6.0,-92.0,0.42346022,0.37954932,0.19699048
2.0,3.0,94.0,1270.0,India,278.0,6.0,-91.0,0.35373765,0.45500886,0.19125348
2.0,3.0,94.0,1271.0,India,278.0,6.0,-91.0,0.35373765,0.45500886,0.19125348
2.0,3.0,95.0,1272.0,India,278.0,6.0,-91.0,0.4433188,0.34865648,0.20802476
2.0,3.0,95.0,1273.0,India,284.0,6.0,-85.0,0.4433188,0.34865648,0.20802476
2.0,3.0,95.0,1274.0,India,284.0,6.0,-85.0,0.4433188,0.34865648,0.20802476
2.0,3.0,95.0,1275.0,India,285.0,6.0,-84.0,0.3909395,0.40940368,0.1996568
2.0,3.0,95.0,1276.0,India,285.0,6.0,-84.0,0.39817345,0.39847535,0.20335124
2.0,3.0,95.0,1277.0,India,289.0,6.0,-80.0,0.40370855,0.39475876,0.2015327
2.0,3.0,96.0,1278.0,India,289.0,6.0,-80.0,0.4294705,0.37182596,0.19870354
2.0,3.0,96.0,1279.0,India,290.0,6.0,-79.0,0.3675322,0.44142354,0.19104421
2.0,3.0,96.0,1280.0,India,290.0,6.0,-79.0,0.36920407,0.44343153,0.1873644
2.0,3.0,96.0,1281.0,India,291.0,6.0,-78.0,0.42428437,0.36733592,0.2083797
2.0,3.0,96.0,1282.0,India,292.0,6.0,-77.0,0.34762248,0.45860273,0.19377473
2.0,3.0,96.0,1283.0,India,292.0,6.0,-77.0,0.34762248,0.45860273,0.19377473
2.0,3.0,97.0,1284.0,India,292.0,6.0,-77.0,0.42869756,0.3457981,0.22550435
2.0,3.0,97.0,1285.0,India,292.0,6.0,-77.0,0.43044257,0.3472057,0.22235176
2.0,3.0,97.0,1286.0,India,293.0,6.0,-76.0,0.38464734,0.41313806,0.20221461
2.0,3.0,97.0,1287.0,India,293.0,6.0,-76.0,0.38464734,0.41313806,0.20221461
2.0,3.0,97.0,1288.0,India,294.0,6.0,-75.0,0.43044257,0.3472057,0.22235176
2.0,3.0,97.0,1289.0,India,295.0,6.0,-74.0,0.38464734,0.41313806,0.20221461
2.0,3.0,98.0,1290.0,India,297.0,6.0,-72.0,0.33135474,0.3708154,0.2978299
2.0,3.0,98.0,1291.0,India,297.0,6.0,-72.0,0.33135474,0.3708154,0.2978299
2.0,3.0,98.0,1292.0,India,297.0,6.0,-72.0,0.33135474,0.3708154,0.2978299
2.0,3.0,98.0,1293.0,India,297.0,6.0,-72.0,0.33135474,0.3708154,0.2978299
2.0,3.0,98.0,1294.0,India,299.0,6.0,-70.0,0.33135474,0.3708154,0.2978299
2.0,3.0,98.0,1295.0,India,303.0,6.0,-66.0,0.3092043,0.38436976,0.30642593
2.0,3.0,99.0,1296.0,India,304.0,6.0,-65.0,0.40668502,0.36168844,0.23162654
2.0,3.0,99.0,1297.0,India,304.0,6.0,-65.0,0.40051985,0.3562054,0.24327469
2.0,3.0,99.0,1298.0,India,304.0,6.0,-65.0,0.40051985,0.3562054,0.24327469
2.0,3.0,99.0,1299.0,India,304.0,6.0,-65.0,0.40051985,0.3562054,0.24327469
2.0,3.0,99.0,1300.0,India,304.0,6.0,-65.0,0.40051985,0.3562054,0.24327469
2.0,3.0,99.0,1301.0,India,305.0,6.0,-64.0,0.35683852,0.42258006,0.22058146
2.0,3.0,100.0,1302.0,India,305.0,6.0,-64.0,0.30303344,0.3766988,0.32026777
2.0,3.0,100.0,1303.0,India,305.0,6.0,-64.0,0.30134654,0.3746018,0.32405165
2.0,3.0,100.0,1304.0,India,305.0,6.0,-64.0,0.30134654,0.3746018,0.32405165
2.0,3.0,100.0,1305.0,India,306.0,6.0,-63.0,0.2619543,0.45662466,0.28142098
2.0,3.0,100.0,1306.0,India,306.0,6.0,-63.0,0.2619543,0.45662466,0.28142098
2.0,3.0,100.0,1307.0,India,307.0,6.0,-62.0,0.29509962,0.38756633,0.3173341
2.0,3.0,101.0,1308.0,India,307.0,6.0,-62.0,0.35091087,0.43904367,0.21004543
2.0,3.0,101.0,1309.0,India,307.0,6.0,-62.0,0.35091087,0.43904367,0.21004543
2.0,3.0,101.0,1310.0,India,307.0,6.0,-62.0,0.35091087,0.43904367,0.21004543
2.0,3.0,101.0,1311.0,India,307.0,6.0,-62.0,0.35091087,0.43904367,0.21004543
2.0,3.0,101.0,1312.0,India,307.0,6.0,-62.0,0.35091087,0.43904367,0.21004543
2.0,3.0,101.0,1313.0,India,307.0,6.0,-62.0,0.35091087,0.43904367,0.21004543
2.0,3.0,102.0,1314.0,India,307.0,6.0,-62.0,0.29509962,0.38756633,0.3173341
2.0,3.0,102.0,1315.0,India,307.0,6.0,-62.0,0.29509962,0.38756633,0.3173341
2.0,3.0,102.0,1316.0,India,309.0,6.0,-60.0,0.29509962,0.38756633,0.3173341
2.0,3.0,102.0,1317.0,India,309.0,7.0,-60.0,0.35586807,0.3452454,0.29888657
2.0,3.0,102.0,1318.0,India,309.0,7.0,-60.0,0.35586807,0.3452454,0.29888657
2.0,3.0,102.0,1319.0,India,309.0,7.0,-60.0,0.35586807,0.3452454,0.29888657
2.0,3.0,103.0,1320.0,India,309.0,7.0,-60.0,0.42246446,0.3816698,0.19586578
2.0,3.0,103.0,1321.0,India,309.0,7.0,-60.0,0.42246446,0.3816698,0.19586578
2.0,3.0,103.0,1322.0,India,309.0,7.0,-60.0,0.42193595,0.38244328,0.19562075
2.0,3.0,103.0,1323.0,India,309.0,7.0,-60.0,0.42193595,0.38244328,0.19562075
2.0,3.0,103.0,1324.0,India,309.0,7.0,-60.0,0.42193595,0.38244328,0.19562075
2.0,3.0,103.0,1325.0,India,309.0,7.0,-60.0,0.42193595,0.38244328,0.19562075
2.0,3.0,104.0,1326.0,India,315.0,7.0,-54.0,0.3404738,0.39725214,0.26227412
2.0,3.0,104.0,1327.0,India,319.0,7.0,-50.0,0.30849418,0.41928896,0.27221686
2.0,3.0,104.0,1328.0,India,319.0,7.0,-50.0,0.30807844,0.4200716,0.27185
2.0,3.0,104.0,1329.0,India,319.0,7.0,-50.0,0.30807844,0.4200716,0.27185
2.0,3.0,104.0,1330.0,India,319.0,7.0,-50.0,0.30807844,0.4200716,0.27185
2.0,3.0,104.0,1331.0,India,319.0,7.0,-50.0,0.30807844,0.4200716,0.27185
2.0,3.0,105.0,1332.0,India,319.0,7.0,-50.0,0.3640337,0.42387605,0.21209022
2.0,3.0,105.0,1333.0,India,319.0,7.0,-50.0,0.36230007,0.42185742,0.21584252
2.0,3.0,105.0,1334.0,India,319.0,7.0,-50.0,0.36230007,0.42185742,0.21584252
2.0,3.0,105.0,1335.0,India,319.0,7.0,-50.0,0.3597837,0.41892743,0.22128887
2.0,3.0,105.0,1336.0,India,319.0,7.0,-50.0,0.3597837,0.41892743,0.22128887
2.0,3.0,105.0,1337.0,India,319.0,7.0,-50.0,0.3597837,0.41892743,0.22128887
2.0,3.0,106.0,1338.0,India,319.0,7.0,-50.0,0.30348334,0.4138061,0.28271052
2.0,3.0,106.0,1339.0,India,320.0,7.0,-49.0,0.27036023,0.467627,0.26201278
2.0,3.0,106.0,1340.0,India,320.0,7.0,-49.0,0.27036023,0.467627,0.26201278
2.0,3.0,106.0,1341.0,India,320.0,7.0,-49.0,0.27036023,0.467627,0.26201278
2.0,3.0,106.0,1342.0,India,320.0,7.0,-49.0,0.27036023,0.467627,0.26201278
2.0,3.0,106.0,1343.0,India,320.0,7.0,-49.0,0.27036023,0.467627,0.26201278
2.0,3.0,107.0,1344.0,India,320.0,7.0,-49.0,0.38242295,0.37678525,0.24079183
2.0,3.0,107.0,1345.0,India,320.0,7.0,-49.0,0.38242295,0.37678525,0.24079183
2.0,3.0,107.0,1346.0,India,320.0,7.0,-49.0,0.38242295,0.37678525,0.24079183
2.0,3.0,107.0,1347.0,India,320.0,7.0,-49.0,0.38242295,0.37678525,0.24079183
2.0,3.0,107.0,1348.0,India,320.0,8.0,-49.0,0.35448638,0.41912648,0.22638717
2.0,3.0,107.0,1349.0,India,324.0,8.0,-45.0,0.3379369,0.43817687,0.22388622
2.0,3.0,108.0,1350.0,India,326.0,8.0,-43.0,0.35025418,0.48183623,0.16790956
2.0,3.0,108.0,1351.0,India,328.0,8.0,-41.0,0.35025418,0.48183623,0.16790956
2.0,3.0,108.0,1352.0,India,328.0,8.0,-41.0,0.35030973,0.4819127,0.16777755
2.0,3.0,108.0,1353.0,India,328.0,8.0,-41.0,0.35030973,0.4819127,0.16777755
2.0,3.0,108.0,1354.0,India,328.0,8.0,-41.0,0.35030973,0.4819127,0.16777755
2.0,3.0,108.0,1355.0,India,328.0,9.0,-41.0,0.35030973,0.4819127,0.16777755
2.0,3.0,109.0,1356.0,India,328.0,9.0,-41.0,0.33323383,0.43921238,0.22755376
2.0,3.0,109.0,1357.0,India,328.0,9.0,-41.0,0.33323383,0.43921238,0.22755376
2.0,3.0,109.0,1358.0,India,329.0,9.0,-40.0,0.37749735,0.4223051,0.20019758
2.0,3.0,109.0,1359.0,India,329.0,9.0,-40.0,0.37749735,0.4223051,0.20019758
2.0,3.0,109.0,1360.0,India,330.0,9.0,-39.0,0.33323383,0.43921238,0.22755376
2.0,3.0,109.0,1361.0,India,330.0,9.0,-39.0,0.33323383,0.43921238,0.22755376
2.0,3.0,110.0,1362.0,India,332.0,9.0,-37.0,0.34173685,0.49110606,0.16715714
2.0,3.0,110.0,1363.0,India,332.0,9.0,-37.0,0.34173685,0.49110606,0.16715714
2.0,3.0,110.0,1364.0,India,332.0,9.0,-37.0,0.3410767,0.49015737,0.16876598
2.0,3.0,110.0,1365.0,India,332.0,9.0,-37.0,0.3410767,0.49015737,0.16876598
2.0,3.0,110.0,1366.0,India,332.0,9.0,-37.0,0.3410767,0.49015737,0.16876598
2.0,3.0,110.0,1367.0,India,332.0,9.0,-37.0,0.3410767,0.49015737,0.16876598
2.0,3.0,111.0,1368.0,India,332.0,9.0,-37.0,0.3272253,0.44192305,0.23085162
2.0,3.0,111.0,1369.0,India,336.0,9.0,-33.0,0.31014904,0.4526302,0.23722073
2.0,3.0,111.0,1370.0,India,336.0,9.0,-33.0,0.30964386,0.45189294,0.23846318
2.0,3.0,111.0,1371.0,India,336.0,9.0,-33.0,0.30964386,0.45189294,0.23846318
3.0,3.0,0.0,1372.0,Australia,0.0,0.0,33.0,0.31273156,0.4860012,0.20126729
3.0,3.0,0.0,1373.0,Australia,0.0,0.0,33.0,0.31273156,0.4860012,0.20126729
3.0,3.0,0.0,1374.0,Australia,0.0,0.0,33.0,0.31273156,0.4860012,0.20126729
3.0,3.0,0.0,1375.0,Australia,0.0,0.0,33.0,0.31273156,0.4860012,0.20126729
3.0,3.0,0.0,1376.0,Australia,0.0,0.0,33.0,0.31273156,0.4860012,0.20126729
3.0,3.0,0.0,1377.0,Australia,0.0,0.0,33.0,0.31273156,0.4860012,0.20126729
3.0,3.0,1.0,1378.0,Australia,0.0,0.0,33.0,0.34549123,0.45428059,0.20022817
3.0,3.0,1.0,1379.0,Australia,0.0,0.0,33.0,0.3540435,0.44229552,0.20366095
3.0,3.0,1.0,1380.0,Australia,0.0,0.0,33.0,0.3540435,0.44229552,0.20366095
3.0,3.0,1.0,1381.0,Australia,0.0,0.0,33.0,0.3540435,0.44229552,0.20366095
3.0,3.0,1.0,1382.0,Australia,0.0,0.0,33.0,0.3540435,0.44229552,0.20366095
3.0,3.0,1.0,1383.0,Australia,1.0,0.0,34.0,0.34536767,0.47476566,0.17986663
3.0,3.0,2.0,1384.0,Australia,1.0,0.0,34.0,0.31823662,0.4508197,0.2309436
3.0,3.0,2.0,1385.0,Australia,1.0,0.0,34.0,0.31823662,0.4508197,0.2309436
3.0,3.0,2.0,1386.0,Australia,1.0,0.0,34.0,0.31823662,0.4508197,0.2309436
3.0,3.0,2.0,1387.0,Australia,5.0,0.0,38.0,0.32071105,0.45432502,0.224964
3.0,3.0,2.0,1388.0,Australia,9.0,0.0,42.0,0.3279372,0.4449476,0.22711515
3.0,3.0,2.0,1389.0,Australia,13.0,0.0,46.0,0.40718836,0.3924784,0.20033324
3.0,3.0,3.0,1390.0,Australia,13.0,0.0,46.0,0.4133973,0.425527,0.16107567
3.0,3.0,3.0,1391.0,Australia,13.0,0.0,46.0,0.4133973,0.425527,0.16107567
3.0,3.0,3.0,1392.0,Australia,13.0,0.0,46.0,0.4122387,0.4263675,0.1613938
3.0,3.0,3.0,1393.0,Australia,13.0,0.0,46.0,0.4122387,0.4263675,0.1613938
3.0,3.0,3.0,1394.0,Australia,14.0,0.0,47.0,0.4174927,0.40639633,0.176111
3.0,3.0,3.0,1395.0,Australia,14.0,0.0,47.0,0.4174927,0.40639633,0.176111
3.0,3.0,4.0,1396.0,Australia,17.0,0.0,50.0,0.41865554,0.405585,0.1757594
3.0,3.0,4.0,1397.0,Australia,17.0,0.0,50.0,0.41865554,0.405585,0.1757594
3.0,3.0,4.0,1398.0,Australia,17.0,0.0,50.0,0.4174927,0.40639633,0.176111
3.0,3.0,4.0,1399.0,Australia,17.0,0.0,50.0,0.4174927,0.40639633,0.176111
3.0,3.0,4.0,1400.0,Australia,20.0,0.0,53.0,0.4133973,0.425527,0.16107567
3.0,3.0,4.0,1401.0,Australia,20.0,0.0,53.0,0.4133973,0.425527,0.16107567
3.0,3.0,5.0,1402.0,Australia,20.0,0.0,53.0,0.41865554,0.405585,0.1757594
3.0,3.0,5.0,1403.0,Australia,20.0,0.0,53.0,0.4174927,0.40639633,0.176111
3.0,3.0,5.0,1404.0,Australia,20.0,0.0,53.0,0.4174927,0.40639633,0.176111
3.0,3.0,5.0,1405.0,Australia,20.0,0.0,53.0,0.4174927,0.40639633,0.176111
3.0,3.0,5.0,1406.0,Australia,20.0,0.0,53.0,0.4174927,0.40639633,0.176111
3.0,3.0,5.0,1407.0,Australia,21.0,0.0,54.0,0.4157355,0.42383087,0.16043362
3.0,3.0,6.0,1408.0,Australia,21.0,0.0,54.0,0.3615038,0.42272443,0.21577175
3.0,3.0,6.0,1409.0,Australia,21.0,0.0,54.0,0.34581894,0.4331088,0.22107226
3.0,3.0,6.0,1410.0,Australia,21.0,0.0,54.0,0.3311218,0.44283924,0.22603898
3.0,3.0,6.0,1411.0,Australia,25.0,0.0,58.0,0.3615038,0.42272443,0.21577175
3.0,3.0,6.0,1412.0,Australia,25.0,0.0,58.0,0.3615038,0.42272443,0.21577175
3.0,3.0,6.0,1413.0,Australia,25.0,0.0,58.0,0.3593234,0.42017478,0.2205018
3.0,3.0,7.0,1414.0,Australia,25.0,0.0,58.0,0.41615602,0.42425957,0.15958434
3.0,3.0,7.0,1415.0,Australia,25.0,0.0,58.0,0.41615602,0.42425957,0.15958434
3.0,3.0,7.0,1416.0,Australia,25.0,0.0,58.0,0.40407032,0.4330419,0.1628878
3.0,3.0,7.0,1417.0,Australia,29.0,0.0,62.0,0.43229204,0.40193585,0.16577207
3.0,3.0,7.0,1418.0,Australia,29.0,0.0,62.0,0.43229204,0.40193585,0.16577207
3.0,3.0,7.0,1419.0,Australia,33.0,0.0,66.0,0.43346548,0.40110508,0.16542941
3.0,3.0,8.0,1420.0,Australia,33.0,0.0,66.0,0.3742352,0.39720735,0.22855747
3.0,3.0,8.0,1421.0,Australia,33.0,0.0,66.0,0.3742352,0.39720735,0.22855747
3.0,3.0,8.0,1422.0,Australia,33.0,0.0,66.0,0.3742352,0.39720735,0.22855747
3.0,3.0,8.0,1423.0,Australia,33.0,0.0,66.0,0.3742352,0.39720735,0.22855747
3.0,3.0,8.0,1424.0,Australia,37.0,0.0,70.0,0.41262105,0.34405485,0.2433241
3.0,3.0,8.0,1425.0,Australia,39.0,0.0,72.0,0.46121895,0.31334245,0.22543858
3.0,3.0,9.0,1426.0,Australia,39.0,0.0,72.0,0.44808576,0.38426656,0.16764775
3.0,3.0,9.0,1427.0,Australia,39.0,0.0,72.0,0.44725826,0.38355693,0.16918483
3.0,3.0,9.0,1428.0,Australia,39.0,0.0,72.0,0.44725826,0.38355693,0.16918483
3.0,3.0,9.0,1429.0,Australia,39.0,0.0,72.0,0.4457408,0.38225555,0.1720037
3.0,3.0,9.0,1430.0,Australia,39.0,0.0,72.0,0.4457408,0.38225555,0.1720037
3.0,3.0,9.0,1431.0,Australia,39.0,0.0,72.0,0.44354287,0.38037068,0.17608644
3.0,3.0,10.0,1432.0,Australia,39.0,0.0,72.0,0.39959472,0.3325369,0.26786837
3.0,3.0,10.0,1433.0,Australia,39.0,0.0,72.0,0.3984485,0.33317176,0.26837975
3.0,3.0,10.0,1434.0,Australia,39.0,0.0,72.0,0.3984485,0.33317176,0.26837975
3.0,3.0,10.0,1435.0,Australia,39.0,0.0,72.0,0.40021864,0.33219138,0.26759002
3.0,3.0,10.0,1436.0,Australia,39.0,0.0,72.0,0.40021864,0.33219138,0.26759002
3.0,3.0,10.0,1437.0,Australia,39.0,0.0,72.0,0.40021864,0.33219138,0.26759002
3.0,3.0,11.0,1438.0,Australia,39.0,0.0,72.0,0.43991658,0.37628135,0.18380208
3.0,3.0,11.0,1439.0,Australia,44.0,0.0,77.0,0.46798074,0.33538368,0.19663559
3.0,3.0,11.0,1440.0,Australia,48.0,0.0,81.0,0.46537614,0.3390827,0.19554119
3.0,3.0,11.0,1441.0,Australia,52.0,0.0,85.0,0.4689742,0.3339728,0.19705302
3.0,3.0,11.0,1442.0,Australia,52.0,0.0,85.0,0.4689742,0.3339728,0.19705302
3.0,3.0,11.0,1443.0,Australia,53.0,0.0,86.0,0.48894203,0.28555351,0.22550449
3.0,3.0,11.0,1444.0,Australia,53.0,0.0,86.0,0.48894203,0.28555351,0.22550449
3.0,3.0,12.0,1445.0,Australia,53.0,0.0,86.0,0.4489065,0.32117984,0.22991364
3.0,3.0,12.0,1446.0,Australia,57.0,0.0,90.0,0.50706875,0.26115146,0.23177975
3.0,3.0,12.0,1447.0,Australia,57.0,0.0,90.0,0.50706875,0.26115146,0.23177975
3.0,3.0,12.0,1448.0,Australia,57.0,0.0,90.0,0.50706875,0.26115146,0.23177975
3.0,3.0,12.0,1449.0,Australia,57.0,0.0,90.0,0.47864524,0.2762101,0.24514474
3.0,3.0,12.0,1450.0,Australia,61.0,0.0,94.0,0.50706875,0.26115146,0.23177975
3.0,3.0,13.0,1451.0,Australia,61.0,0.0,94.0,0.6348812,0.20151156,0.16360725
3.0,3.0,13.0,1452.0,Australia,62.0,0.0,95.0,0.66434073,0.20946297,0.12619627
3.0,3.0,13.0,1453.0,Australia,62.0,0.0,95.0,0.66332513,0.20914274,0.12753214
3.0,3.0,13.0,1454.0,Australia,62.0,0.0,95.0,0.66332513,0.20914274,0.12753214
3.0,3.0,13.0,1455.0,Australia,62.0,0.0,95.0,0.66332513,0.20914274,0.12753214
3.0,3.0,13.0,1456.0,Australia,62.0,0.0,95.0,0.66332513,0.20914274,0.12753214
3.0,3.0,14.0,1457.0,Australia,62.0,0.0,95.0,0.53185505,0.21376751,0.2543774
3.0,3.0,14.0,1458.0,Australia,63.0,0.0,96.0,0.5188055,0.2534873,0.22770716
3.0,3.0,14.0,1459.0,Australia,63.0,0.0,96.0,0.5188055,0.2534873,0.22770716
3.0,3.0,14.0,1460.0,Australia,63.0,0.0,96.0,0.5188055,0.2534873,0.22770716
3.0,3.0,14.0,1461.0,Australia,63.0,0.0,96.0,0.46813864,0.280178,0.2516834
3.0,3.0,14.0,1462.0,Australia,63.0,0.0,96.0,0.46813864,0.280178,0.2516834
3.0,3.0,15.0,1463.0,Australia,63.0,0.0,96.0,0.54522586,0.239279,0.21549514
3.0,3.0,15.0,1464.0,Australia,64.0,0.0,97.0,0.52764606,0.2823598,0.18999408
3.0,3.0,15.0,1465.0,Australia,64.0,0.0,97.0,0.5335681,0.27430546,0.19212647
3.0,3.0,15.0,1466.0,Australia,64.0,0.0,97.0,0.5335681,0.27430546,0.19212647
3.0,3.0,15.0,1467.0,Australia,64.0,0.0,97.0,0.5335681,0.27430546,0.19212647
3.0,3.0,15.0,1468.0,Australia,65.0,0.0,98.0,0.5565422,0.22836438,0.2150934
3.0,3.0,16.0,1469.0,Australia,65.0,0.0,98.0,0.6525409,0.2042637,0.14319536
3.0,3.0,16.0,1470.0,Australia,65.0,0.0,98.0,0.64069486,0.21122777,0.1480774
3.0,3.0,16.0,1471.0,Australia,65.0,0.0,98.0,0.64069486,0.21122777,0.1480774
3.0,3.0,16.0,1472.0,Australia,65.0,0.0,98.0,0.64069486,0.21122777,0.1480774
3.0,3.0,16.0,1473.0,Australia,65.0,0.0,98.0,0.64069486,0.21122777,0.1480774
3.0,3.0,16.0,1474.0,Australia,65.0,0.0,98.0,0.64069486,0.21122777,0.1480774
3.0,3.0,17.0,1475.0,Australia,65.0,0.0,98.0,0.5565422,0.22836438,0.2150934
3.0,3.0,17.0,1476.0,Australia,65.0,0.0,98.0,0.5545516,0.22754759,0.21790083
3.0,3.0,17.0,1477.0,Australia,68.0,0.0,101.0,0.54939884,0.2441268,0.2064744
3.0,3.0,17.0,1478.0,Australia,68.0,0.0,101.0,0.54939884,0.2441268,0.2064744
3.0,3.0,17.0,1479.0,Australia,68.0,0.0,101.0,0.54737186,0.24322611,0.20940204
3.0,3.0,17.0,1480.0,Australia,72.0,0.0,105.0,0.56812495,0.23015611,0.20171893
3.0,3.0,18.0,1481.0,Australia,72.0,0.0,105.0,0.64333874,0.17812125,0.17854
3.0,3.0,18.0,1482.0,Australia,72.0,0.0,105.0,0.64333874,0.17812125,0.17854
3.0,3.0,18.0,1483.0,Australia,73.0,0.0,106.0,0.6563648,0.19260016,0.15103503
3.0,3.0,18.0,1484.0,Australia,73.0,0.0,106.0,0.6563648,0.19260016,0.15103503
3.0,3.0,18.0,1485.0,Australia,75.0,0.0,108.0,0.6548633,0.19215956,0.15297717
3.0,3.0,18.0,1486.0,Australia,75.0,0.0,108.0,0.64989173,0.19070072,0.15940756
3.0,3.0,19.0,1487.0,Australia,75.0,0.0,108.0,0.55701864,0.2034284,0.23955294
3.0,3.0,19.0,1488.0,Australia,76.0,0.0,109.0,0.5567177,0.22553487,0.21774739
