innings_num,day,over,ball_in_match,batting_team,innings_runs,innings_wickets,current_lead,p_England_win,p_Australia_win,p_draw
1.0,1.0,45.0,286.0,England,238.0,4.0,238.0,0.6196424,0.17573929,0.2046183
1.0,1.0,45.0,287.0,England,239.0,4.0,239.0,0.6023828,0.23058912,0.16702808
1.0,1.0,45.0,288.0,England,239.0,4.0,239.0,0.6012515,0.23015606,0.16859242
1.0,1.0,46.0,289.0,England,240.0,4.0,240.0,0.67485833,0.15189357,0.1732481
1.0,1.0,46.0,290.0,England,240.0,4.0,240.0,0.67486197,0.15189439,0.17324366
1.0,1.0,46.0,291.0,England,240.0,4.0,240.0,0.6763407,0.15222721,0.17143206
1.0,1.0,46.0,292.0,England,241.0,4.0,241.0,0.6735356,0.10914923,0.21731521
1.0,1.0,46.0,293.0,England,241.0,4.0,241.0,0.6735356,0.10914923,0.21731521
1.0,1.0,46.0,294.0,England,241.0,4.0,241.0,0.671816,0.108870566,0.21931344
1.0,1.0,47.0,295.0,England,242.0,4.0,242.0,0.606389,0.16877973,0.22483128
1.0,1.0,47.0,296.0,England,242.0,4.0,242.0,0.606389,0.16877973,0.22483128
1.0,1.0,47.0,297.0,England,242.0,4.0,242.0,0.606389,0.16877973,0.22483128
1.0,1.0,47.0,298.0,England,242.0,4.0,242.0,0.608149,0.16802505,0.22382598
1.0,1.0,47.0,299.0,England,243.0,4.0,243.0,0.5902684,0.22011623,0.1896154
1.0,1.0,47.0,300.0,England,243.0,4.0,243.0,0.5902684,0.22011623,0.1896154
1.0,1.0,48.0,301.0,England,244.0,4.0,244.0,0.6629761,0.14536534,0.19165854
1.0,1.0,48.0,302.0,England,246.0,4.0,246.0,0.6616465,0.14507382,0.1932797
1.0,1.0,48.0,303.0,England,248.0,4.0,248.0,0.6616465,0.14507382,0.1932797
1.0,1.0,48.0,304.0,England,254.0,4.0,254.0,0.6717166,0.13803281,0.19025062
1.0,1.0,48.0,305.0,England,254.0,4.0,254.0,0.6717166,0.13803281,0.19025062
1.0,1.0,48.0,306.0,England,254.0,4.0,254.0,0.6717166,0.13803281,0.19025062
1.0,1.0,49.0,307.0,England,255.0,4.0,255.0,0.59749484,0.20881899,0.19368611
1.0,1.0,49.0,308.0,England,256.0,4.0,256.0,0.60431683,0.15648118,0.23920201
1.0,1.0,49.0,309.0,England,257.0,4.0,257.0,0.59749484,0.20881899,0.19368611
1.0,1.0,49.0,310.0,England,257.0,4.0,257.0,0.59749484,0.20881899,0.19368611
1.0,1.0,49.0,311.0,England,257.0,4.0,257.0,0.59749484,0.20881899,0.19368611
1.0,1.0,49.0,312.0,England,263.0,4.0,263.0,0.6122018,0.19946317,0.18833503
1.0,1.0,50.0,313.0,England,263.0,4.0,263.0,0.67045367,0.101280354,0.22826594
1.0,1.0,50.0,314.0,England,263.0,4.0,263.0,0.6720048,0.10080365,0.22719157
1.0,1.0,50.0,315.0,England,264.0,4.0,264.0,0.6862779,0.13054976,0.18317227
1.0,1.0,50.0,316.0,England,264.0,4.0,264.0,0.68475616,0.13026027,0.18498355
1.0,1.0,50.0,317.0,England,264.0,4.0,264.0,0.68475616,0.13026027,0.18498355
1.0,1.0,50.0,318.0,England,265.0,4.0,265.0,0.67015755,0.10052655,0.22931592
1.0,1.0,51.0,319.0,England,265.0,4.0,265.0,0.61247563,0.19815473,0.1893696
1.0,1.0,51.0,320.0,England,269.0,4.0,269.0,0.61247563,0.19815473,0.1893696
1.0,1.0,51.0,321.0,England,270.0,4.0,270.0,0.60921127,0.14358172,0.24720697
1.0,1.0,51.0,322.0,England,274.0,4.0,274.0,0.60921127,0.14358172,0.24720697
1.0,1.0,51.0,323.0,England,274.0,4.0,274.0,0.60921127,0.14358172,0.24720697
1.0,1.0,51.0,324.0,England,274.0,4.0,274.0,0.60921127,0.14358172,0.24720697
1.0,1.0,52.0,325.0,England,274.0,4.0,274.0,0.6959949,0.11598546,0.18801965
1.0,1.0,52.0,326.0,England,280.0,4.0,280.0,0.644915,0.10747315,0.24761188
1.0,1.0,52.0,327.0,England,284.0,4.0,284.0,0.644915,0.10747315,0.24761188
1.0,1.0,52.0,328.0,England,284.0,4.0,284.0,0.64283097,0.107125856,0.2500432
1.0,1.0,52.0,329.0,England,284.0,4.0,284.0,0.64283097,0.107125856,0.2500432
1.0,1.0,52.0,330.0,England,284.0,4.0,284.0,0.64283097,0.107125856,0.2500432
1.0,1.0,53.0,331.0,England,288.0,4.0,288.0,0.5084796,0.11984081,0.3716796
1.0,1.0,53.0,332.0,England,289.0,4.0,289.0,0.5396885,0.15972663,0.30058482
1.0,1.0,53.0,333.0,England,289.0,4.0,289.0,0.5396885,0.15972663,0.30058482
1.0,1.0,53.0,334.0,England,289.0,4.0,289.0,0.5396885,0.15972663,0.30058482
1.0,1.0,53.0,335.0,England,289.0,4.0,289.0,0.5396885,0.15972663,0.30058482
1.0,1.0,53.0,336.0,England,289.0,4.0,289.0,0.5396885,0.15972663,0.30058482
1.0,1.0,54.0,337.0,England,289.0,4.0,289.0,0.59668136,0.073071085,0.33024752
1.0,1.0,54.0,338.0,England,290.0,4.0,290.0,0.6336674,0.095376514,0.2709561
1.0,1.0,54.0,339.0,England,290.0,4.0,290.0,0.6336674,0.095376514,0.2709561
1.0,1.0,54.0,340.0,England,290.0,5.0,290.0,0.6618314,0.16022816,0.1779405
1.0,1.0,54.0,341.0,England,290.0,5.0,290.0,0.7177174,0.17375807,0.10852449
1.0,1.0,54.0,342.0,England,290.0,5.0,290.0,0.7177174,0.17375807,0.10852449
1.0,1.0,55.0,343.0,England,290.0,5.0,290.0,0.74284726,0.14369097,0.11346174
1.0,1.0,55.0,344.0,England,291.0,5.0,291.0,0.71084553,0.19563702,0.09351746
1.0,1.0,55.0,345.0,England,291.0,5.0,291.0,0.71084553,0.19563702,0.09351746
1.0,1.0,55.0,346.0,England,291.0,5.0,291.0,0.71084553,0.19563702,0.09351746
1.0,1.0,55.0,347.0,England,292.0,5.0,292.0,0.74284726,0.14369097,0.11346174
1.0,1.0,55.0,348.0,England,292.0,5.0,292.0,0.74284726,0.14369097,0.11346174
1.0,1.0,56.0,349.0,England,292.0,5.0,292.0,0.7163877,0.17343614,0.11017623
1.0,1.0,56.0,350.0,England,292.0,5.0,292.0,0.7163877,0.17343614,0.11017623
1.0,1.0,56.0,351.0,England,292.0,5.0,292.0,0.7155068,0.17322288,0.11127035
1.0,1.0,56.0,352.0,England,292.0,5.0,292.0,0.7155068,0.17322288,0.11127035
1.0,1.0,56.0,353.0,England,292.0,5.0,292.0,0.7155068,0.17322288,0.11127035
1.0,1.0,56.0,354.0,England,292.0,5.0,292.0,0.7155068,0.17322288,0.11127035
1.0,1.0,57.0,355.0,England,292.0,5.0,292.0,0.7408715,0.1433088,0.11581973
1.0,1.0,57.0,356.0,England,293.0,5.0,293.0,0.70712966,0.19461434,0.09825598
1.0,1.0,57.0,357.0,England,293.0,5.0,293.0,0.70712966,0.19461434,0.09825598
1.0,1.0,57.0,358.0,England,293.0,5.0,293.0,0.70712966,0.19461434,0.09825598
1.0,1.0,57.0,359.0,England,293.0,6.0,293.0,0.6807819,0.24105223,0.078165926
1.0,1.0,57.0,360.0,England,293.0,6.0,293.0,0.6807819,0.24105223,0.078165926
1.0,1.0,58.0,361.0,England,297.0,6.0,297.0,0.74530107,0.14795627,0.10674265
1.0,1.0,58.0,362.0,England,297.0,6.0,297.0,0.74530107,0.14795627,0.10674265
1.0,1.0,58.0,363.0,England,298.0,6.0,298.0,0.7131247,0.19315602,0.093719296
1.0,1.0,58.0,364.0,England,298.0,6.0,298.0,0.7131247,0.19315602,0.093719296
1.0,1.0,58.0,365.0,England,298.0,6.0,298.0,0.7117883,0.19279404,0.0954177
1.0,1.0,58.0,366.0,England,298.0,6.0,298.0,0.7117883,0.19279404,0.0954177
1.0,1.0,59.0,367.0,England,299.0,6.0,299.0,0.7211466,0.19351403,0.08533935
1.0,1.0,59.0,368.0,England,299.0,6.0,299.0,0.7211466,0.19351403,0.08533935
1.0,1.0,59.0,369.0,England,299.0,6.0,299.0,0.7211466,0.19351403,0.08533935
1.0,1.0,59.0,370.0,England,299.0,6.0,299.0,0.7211466,0.19351403,0.08533935
1.0,1.0,59.0,371.0,England,299.0,6.0,299.0,0.71966106,0.1931154,0.08722358
1.0,1.0,59.0,372.0,England,303.0,6.0,303.0,0.72649634,0.18545163,0.088052034
1.0,1.0,60.0,373.0,England,303.0,6.0,303.0,0.75953317,0.1306574,0.109809406
1.0,1.0,60.0,374.0,England,304.0,6.0,304.0,0.73646754,0.16463152,0.09890095
1.0,1.0,60.0,375.0,England,306.0,6.0,306.0,0.73646754,0.16463152,0.09890095
1.0,1.0,60.0,376.0,England,306.0,6.0,306.0,0.73646754,0.16463152,0.09890095
1.0,1.0,60.0,377.0,England,306.0,6.0,306.0,0.73646754,0.16463152,0.09890095
1.0,1.0,60.0,378.0,England,310.0,6.0,310.0,0.7471965,0.15246168,0.10034176
1.0,1.0,61.0,379.0,England,310.0,6.0,310.0,0.75436276,0.13493697,0.110700265
1.0,1.0,61.0,380.0,England,312.0,6.0,312.0,0.744535,0.1652266,0.09023834
1.0,1.0,61.0,381.0,England,312.0,6.0,312.0,0.744535,0.1652266,0.09023834
1.0,1.0,61.0,382.0,England,312.0,6.0,312.0,0.744535,0.1652266,0.09023834
1.0,1.0,61.0,383.0,England,312.0,6.0,312.0,0.744535,0.1652266,0.09023834
1.0,1.0,61.0,384.0,England,316.0,6.0,316.0,0.7548177,0.15369762,0.091484606
1.0,1.0,61.0,385.0,England,316.0,6.0,316.0,0.7548177,0.15369762,0.091484606
1.0,1.0,62.0,386.0,England,316.0,6.0,316.0,0.7671401,0.1130072,0.11985267
1.0,1.0,62.0,387.0,England,316.0,6.0,316.0,0.7671401,0.1130072,0.11985267
1.0,1.0,62.0,388.0,England,316.0,6.0,316.0,0.7671401,0.1130072,0.11985267
1.0,1.0,62.0,389.0,England,320.0,6.0,320.0,0.7671401,0.1130072,0.11985267
1.0,1.0,62.0,390.0,England,320.0,6.0,320.0,0.7671401,0.1130072,0.11985267
1.0,1.0,62.0,391.0,England,324.0,6.0,324.0,0.76945025,0.110336155,0.12021358
1.0,1.0,63.0,392.0,England,328.0,6.0,328.0,0.6428865,0.2329066,0.12420684
1.0,1.0,63.0,393.0,England,328.0,6.0,328.0,0.6428865,0.2329066,0.12420684
1.0,1.0,63.0,394.0,England,330.0,6.0,330.0,0.6428865,0.2329066,0.12420684
1.0,1.0,63.0,395.0,England,331.0,6.0,331.0,0.68441695,0.17061734,0.1449657
1.0,1.0,63.0,396.0,England,335.0,6.0,335.0,0.68441695,0.17061734,0.1449657
1.0,1.0,63.0,397.0,England,335.0,6.0,335.0,0.68441695,0.17061734,0.1449657
1.0,1.0,64.0,398.0,England,336.0,6.0,336.0,0.7754294,0.10342279,0.12114774
1.0,1.0,64.0,399.0,England,337.0,6.0,337.0,0.7448038,0.14336565,0.1118306
1.0,1.0,64.0,400.0,England,337.0,6.0,337.0,0.74291223,0.14300154,0.11408623
1.0,1.0,64.0,401.0,England,340.0,6.0,340.0,0.77329654,0.10313831,0.12356517
1.0,1.0,64.0,402.0,England,341.0,6.0,341.0,0.74291223,0.14300154,0.11408623
1.0,1.0,65.0,403.0,England,342.0,6.0,342.0,0.63989776,0.23182382,0.12827843
1.0,1.0,65.0,404.0,England,342.0,7.0,342.0,0.5595322,0.34912387,0.091343865
1.0,1.0,65.0,405.0,England,342.0,7.0,342.0,0.5595322,0.34912387,0.091343865
1.0,1.0,65.0,406.0,England,342.0,7.0,342.0,0.5595322,0.34912387,0.091343865
1.0,1.0,65.0,407.0,England,342.0,7.0,342.0,0.5595322,0.34912387,0.091343865
1.0,1.0,65.0,408.0,England,342.0,7.0,342.0,0.5595322,0.34912387,0.091343865
1.0,1.0,66.0,409.0,England,342.0,7.0,342.0,0.76150894,0.14177197,0.09671907
1.0,1.0,66.0,410.0,England,348.0,7.0,348.0,0.76150894,0.14177197,0.09671907
1.0,1.0,66.0,411.0,England,348.0,7.0,348.0,0.76150894,0.14177197,0.09671907
1.0,1.0,66.0,412.0,England,348.0,8.0,348.0,0.5108489,0.4271905,0.061960593
1.0,1.0,66.0,413.0,England,348.0,8.0,348.0,0.5108489,0.4271905,0.061960593
1.0,1.0,66.0,414.0,England,348.0,8.0,348.0,0.5108489,0.4271905,0.061960593
1.0,1.0,66.0,415.0,England,350.0,8.0,350.0,0.577439,0.35632953,0.06623149
1.0,1.0,67.0,416.0,England,350.0,8.0,350.0,0.4236851,0.51309234,0.06322261
1.0,1.0,67.0,417.0,England,350.0,8.0,350.0,0.4236851,0.51309234,0.06322261
1.0,1.0,67.0,418.0,England,350.0,8.0,350.0,0.4236851,0.51309234,0.06322261
1.0,1.0,67.0,419.0,England,350.0,8.0,350.0,0.4208187,0.509621,0.0695603
1.0,1.0,67.0,420.0,England,353.0,8.0,353.0,0.46981186,0.4507092,0.07947898
1.0,1.0,67.0,421.0,England,355.0,8.0,355.0,0.46981186,0.4507092,0.07947898
1.0,1.0,68.0,422.0,England,356.0,8.0,356.0,0.57334775,0.35380492,0.07284735
1.0,1.0,68.0,423.0,England,356.0,8.0,356.0,0.57334775,0.35380492,0.07284735
1.0,1.0,68.0,424.0,England,362.0,8.0,362.0,0.56721646,0.3454553,0.08732826
1.0,1.0,68.0,425.0,England,366.0,8.0,366.0,0.6042606,0.3027078,0.09303156
1.0,1.0,68.0,426.0,England,366.0,8.0,366.0,0.6042606,0.3027078,0.09303156
1.0,1.0,68.0,427.0,England,366.0,8.0,366.0,0.6042606,0.3027078,0.09303156
1.0,1.0,69.0,428.0,England,366.0,8.0,366.0,0.44056612,0.44757465,0.111859255
1.0,1.0,69.0,429.0,England,370.0,8.0,370.0,0.4388469,0.44582805,0.11532507
1.0,1.0,69.0,430.0,England,371.0,8.0,371.0,0.4830606,0.38871482,0.12822461
1.0,1.0,69.0,431.0,England,375.0,8.0,375.0,0.5022716,0.3650834,0.13264501
1.0,1.0,69.0,432.0,England,375.0,9.0,375.0,0.5054936,0.35502127,0.13948518
1.0,1.0,69.0,433.0,England,375.0,9.0,375.0,0.5054936,0.35502127,0.13948518
1.0,1.0,70.0,434.0,England,375.0,9.0,375.0,0.5659454,0.33546913,0.098585434
1.0,1.0,70.0,435.0,England,376.0,9.0,376.0,0.62296534,0.27282688,0.10420776
1.0,1.0,70.0,436.0,England,376.0,9.0,376.0,0.62296534,0.27282688,0.10420776
1.0,1.0,70.0,437.0,England,377.0,9.0,377.0,0.551194,0.3527902,0.096015796
1.0,1.0,70.0,438.0,England,377.0,9.0,377.0,0.5659454,0.33546913,0.098585434
1.0,1.0,70.0,439.0,England,377.0,9.0,377.0,0.5659454,0.33546913,0.098585434
1.0,1.0,71.0,440.0,England,377.0,9.0,377.0,0.5191097,0.33764786,0.14324242
1.0,1.0,71.0,441.0,England,377.0,9.0,377.0,0.5191097,0.33764786,0.14324242
1.0,1.0,71.0,442.0,England,379.0,9.0,379.0,0.5368404,0.3150246,0.14813499
1.0,1.0,71.0,443.0,England,379.0,9.0,379.0,0.5368404,0.3150246,0.14813499
1.0,1.0,71.0,444.0,England,383.0,9.0,383.0,0.5455262,0.30394205,0.15053174
1.0,1.0,71.0,445.0,England,383.0,9.0,383.0,0.5455262,0.30394205,0.15053174
1.0,1.0,72.0,446.0,England,383.0,9.0,383.0,0.59384894,0.30270496,0.10344612
1.0,1.0,72.0,447.0,England,383.0,9.0,383.0,0.59384894,0.30270496,0.10344612
1.0,1.0,72.0,448.0,England,383.0,9.0,383.0,0.59384894,0.30270496,0.10344612
1.0,1.0,72.0,449.0,England,383.0,9.0,383.0,0.59384894,0.30270496,0.10344612
1.0,1.0,72.0,450.0,England,384.0,9.0,384.0,0.638146,0.25510687,0.106747136
1.0,1.0,72.0,451.0,England,384.0,9.0,384.0,0.6510381,0.26026064,0.0887012
1.0,1.0,73.0,452.0,England,384.0,9.0,384.0,0.54424024,0.36076012,0.09499965
1.0,1.0,73.0,453.0,England,384.0,9.0,384.0,0.54424024,0.36076012,0.09499965
1.0,1.0,73.0,454.0,England,384.0,9.0,384.0,0.54424024,0.36076012,0.09499965
1.0,1.0,73.0,455.0,England,384.0,9.0,384.0,0.54424024,0.36076012,0.09499965
1.0,1.0,73.0,456.0,England,384.0,9.0,384.0,0.54424024,0.36076012,0.09499965
1.0,1.0,73.0,457.0,England,384.0,9.0,384.0,0.54424024,0.36076012,0.09499965
1.0,1.0,74.0,458.0,England,384.0,9.0,384.0,0.6768535,0.24104664,0.08209984
1.0,1.0,74.0,459.0,England,385.0,9.0,385.0,0.6446417,0.27802232,0.07733596
1.0,1.0,74.0,460.0,England,385.0,9.0,385.0,0.6446417,0.27802232,0.07733596
1.0,1.0,74.0,461.0,England,385.0,9.0,385.0,0.6446417,0.27802232,0.07733596
1.0,1.0,74.0,462.0,England,385.0,9.0,385.0,0.6446417,0.27802232,0.07733596
1.0,1.0,74.0,463.0,England,385.0,9.0,385.0,0.6501978,0.28041855,0.069383666
1.0,1.0,74.0,464.0,England,386.0,9.0,386.0,0.6501978,0.28041855,0.069383666
1.0,1.0,75.0,465.0,England,386.0,9.0,386.0,0.56669205,0.34275258,0.09055531
1.0,1.0,75.0,466.0,England,386.0,9.0,386.0,0.56669205,0.34275258,0.09055531
1.0,1.0,75.0,467.0,England,386.0,9.0,386.0,0.56669205,0.34275258,0.09055531
1.0,1.0,75.0,468.0,England,387.0,9.0,387.0,0.53337336,0.38381118,0.08281545
1.0,1.0,75.0,469.0,England,387.0,9.0,387.0,0.53746766,0.37908116,0.08345116
1.0,1.0,75.0,470.0,England,387.0,9.0,387.0,0.53746766,0.37908116,0.08345116
1.0,1.0,76.0,471.0,England,387.0,9.0,387.0,0.6725749,0.2548585,0.07256663
1.0,1.0,76.0,472.0,England,387.0,9.0,387.0,0.6725749,0.2548585,0.07256663
1.0,1.0,76.0,473.0,England,388.0,9.0,388.0,0.63873005,0.29311,0.06815993
1.0,1.0,76.0,474.0,England,388.0,9.0,388.0,0.6375145,0.29255217,0.06993335
1.0,1.0,76.0,475.0,England,388.0,9.0,388.0,0.6375145,0.29255217,0.06993335
1.0,1.0,76.0,476.0,England,388.0,9.0,388.0,0.6375145,0.29255217,0.06993335
1.0,1.0,77.0,477.0,England,389.0,9.0,389.0,0.53621584,0.37819827,0.0855859
1.0,1.0,77.0,478.0,England,389.0,9.0,389.0,0.53621584,0.37819827,0.0855859
1.0,1.0,77.0,479.0,England,389.0,9.0,389.0,0.53621584,0.37819827,0.0855859
1.0,1.0,77.0,480.0,England,389.0,9.0,389.0,0.53621584,0.37819827,0.0855859
1.0,1.0,77.0,481.0,England,389.0,9.0,389.0,0.5358065,0.3779095,0.08628401
1.0,1.0,77.0,482.0,England,389.0,9.0,389.0,0.5370418,0.37530085,0.0876573
1.0,1.0,78.0,483.0,England,393.0,9.0,393.0,0.67121226,0.25434217,0.07444558
1.0,1.0,78.0,484.0,England,399.0,9.0,399.0,0.6716007,0.25391063,0.07448867
1.0,1.0,78.0,485.0,England,399.0,9.0,399.0,0.6695065,0.25311887,0.07737461
1.0,1.0,78.0,486.0,England,399.0,9.0,399.0,0.6686615,0.2527994,0.07853916
1.0,1.0,78.0,487.0,England,401.0,9.0,401.0,0.6711747,0.25374955,0.07507576
1.0,1.0,78.0,488.0,England,402.0,9.0,402.0,0.6479434,0.28308898,0.06896762
1.0,1.0,79.0,489.0,England,406.0,9.0,406.0,0.60450566,0.29310212,0.10239219
1.0,1.0,79.0,490.0,England,407.0,9.0,407.0,0.5808152,0.3197206,0.09946422
2.0,1.0,0.0,491.0,Australia,0.0,0.0,-407.0,0.5338703,0.35416603,0.11196369
2.0,1.0,0.0,492.0,Australia,0.0,0.0,-407.0,0.5347825,0.35060504,0.11461244
2.0,1.0,0.0,493.0,Australia,0.0,0.0,-407.0,0.5347825,0.35060504,0.11461244
2.0,1.0,0.0,494.0,Australia,0.0,0.0,-407.0,0.5347825,0.35060504,0.11461244
2.0,1.0,0.0,495.0,Australia,0.0,0.0,-407.0,0.5347825,0.35060504,0.11461244
2.0,1.0,0.0,496.0,Australia,0.0,0.0,-407.0,0.5347825,0.35060504,0.11461244
2.0,1.0,1.0,497.0,Australia,0.0,0.0,-407.0,0.52154565,0.3438522,0.13460211
2.0,1.0,1.0,498.0,Australia,0.0,1.0,-407.0,0.53388673,0.35223255,0.11388073
2.0,1.0,1.0,499.0,Australia,0.0,1.0,-407.0,0.53388673,0.35223255,0.11388073
2.0,1.0,1.0,500.0,Australia,0.0,1.0,-407.0,0.53388673,0.35223255,0.11388073
2.0,1.0,1.0,501.0,Australia,0.0,1.0,-407.0,0.53388673,0.35223255,0.11388073
2.0,1.0,1.0,502.0,Australia,5.0,1.0,-402.0,0.55077094,0.33176872,0.11746035
2.0,1.0,2.0,503.0,Australia,5.0,1.0,-402.0,0.5507621,0.35254976,0.09668812
2.0,1.0,2.0,504.0,Australia,5.0,1.0,-402.0,0.5507621,0.35254976,0.09668812
2.0,1.0,2.0,505.0,Australia,6.0,1.0,-401.0,0.5749509,0.32412657,0.10092256
2.0,1.0,2.0,506.0,Australia,6.0,1.0,-401.0,0.5749509,0.32412657,0.10092256
2.0,1.0,2.0,507.0,Australia,6.0,1.0,-401.0,0.5749509,0.32412657,0.10092256
2.0,1.0,2.0,508.0,Australia,6.0,1.0,-401.0,0.5749509,0.32412657,0.10092256
2.0,1.0,3.0,509.0,Australia,6.0,1.0,-401.0,0.525369,0.36256713,0.11206386
2.0,1.0,3.0,510.0,Australia,6.0,1.0,-401.0,0.525369,0.36256713,0.11206386
2.0,1.0,3.0,511.0,Australia,10.0,1.0,-397.0,0.51751804,0.37057313,0.111908846
2.0,1.0,3.0,512.0,Australia,10.0,1.0,-397.0,0.51751804,0.37057313,0.111908846
2.0,1.0,3.0,513.0,Australia,11.0,1.0,-396.0,0.51751804,0.37057313,0.111908846
2.0,1.0,3.0,514.0,Australia,11.0,1.0,-396.0,0.51751804,0.37057313,0.111908846
2.0,1.0,3.0,515.0,Australia,12.0,1.0,-395.0,0.51751804,0.37057313,0.111908846
2.0,1.0,3.0,516.0,Australia,16.0,1.0,-391.0,0.43693706,0.4570513,0.10601162
2.0,1.0,4.0,517.0,Australia,16.0,1.0,-391.0,0.48048997,0.42492026,0.094589815
2.0,1.0,4.0,518.0,Australia,16.0,1.0,-391.0,0.4796436,0.4241718,0.09618455
2.0,1.0,4.0,519.0,Australia,16.0,1.0,-391.0,0.4874487,0.4178095,0.094741836
2.0,1.0,4.0,520.0,Australia,18.0,1.0,-389.0,0.47530094,0.43113077,0.093568295
2.0,1.0,4.0,521.0,Australia,18.0,1.0,-389.0,0.48048997,0.42492026,0.094589815
2.0,1.0,4.0,522.0,Australia,19.0,1.0,-388.0,0.45433322,0.45621556,0.08945118
2.0,1.0,5.0,523.0,Australia,23.0,1.0,-384.0,0.42811203,0.46895528,0.10293271
2.0,1.0,5.0,524.0,Australia,27.0,1.0,-380.0,0.42811203,0.46895528,0.10293271
2.0,1.0,5.0,525.0,Australia,27.0,1.0,-380.0,0.42811203,0.46895528,0.10293271
2.0,1.0,5.0,526.0,Australia,27.0,1.0,-380.0,0.42811203,0.46895528,0.10293271
2.0,1.0,5.0,527.0,Australia,27.0,1.0,-380.0,0.42811203,0.46895528,0.10293271
2.0,1.0,5.0,528.0,Australia,29.0,1.0,-378.0,0.40548882,0.49612966,0.098381504
2.0,1.0,5.0,529.0,Australia,29.0,1.0,-378.0,0.40548882,0.49612966,0.098381504
2.0,1.0,6.0,530.0,Australia,29.0,1.0,-378.0,0.44236892,0.4705458,0.08708528
2.0,1.0,6.0,531.0,Australia,30.0,1.0,-377.0,0.4211562,0.4959247,0.082919136
2.0,1.0,6.0,532.0,Australia,30.0,1.0,-377.0,0.4211562,0.4959247,0.082919136
2.0,1.0,6.0,533.0,Australia,30.0,1.0,-377.0,0.4211562,0.4959247,0.082919136
2.0,1.0,6.0,534.0,Australia,34.0,1.0,-373.0,0.4211562,0.4959247,0.082919136
2.0,1.0,6.0,535.0,Australia,35.0,1.0,-372.0,0.4211562,0.4959247,0.082919136
2.0,1.0,6.0,536.0,Australia,39.0,1.0,-368.0,0.46288887,0.44597545,0.09113566
2.0,1.0,7.0,537.0,Australia,39.0,1.0,-368.0,0.468012,0.419462,0.11252602
2.0,1.0,7.0,538.0,Australia,39.0,1.0,-368.0,0.468012,0.419462,0.11252602
2.0,1.0,7.0,539.0,Australia,40.0,1.0,-367.0,0.44568726,0.44617805,0.10813463
2.0,1.0,7.0,540.0,Australia,40.0,1.0,-367.0,0.44568726,0.44617805,0.10813463
2.0,2.0,7.0,541.0,Australia,44.0,1.0,-363.0,0.46926236,0.417911,0.112826645
2.0,2.0,7.0,542.0,Australia,44.0,1.0,-363.0,0.46926236,0.417911,0.112826645
2.0,2.0,7.0,543.0,Australia,44.0,1.0,-363.0,0.46926236,0.417911,0.112826645
2.0,2.0,8.0,544.0,Australia,44.0,1.0,-363.0,0.46420392,0.44440153,0.09139458
2.0,2.0,8.0,545.0,Australia,44.0,1.0,-363.0,0.46420392,0.44440153,0.09139458
2.0,2.0,8.0,546.0,Australia,44.0,1.0,-363.0,0.46420392,0.44440153,0.09139458
2.0,2.0,8.0,547.0,Australia,46.0,1.0,-361.0,0.48504776,0.41946515,0.095487066
2.0,2.0,8.0,548.0,Australia,46.0,1.0,-361.0,0.48504776,0.41946515,0.095487066
2.0,2.0,8.0,549.0,Australia,50.0,1.0,-357.0,0.5139858,0.38483033,0.10118384
2.0,2.0,8.0,550.0,Australia,50.0,1.0,-357.0,0.5139858,0.38483033,0.10118384
2.0,2.0,9.0,551.0,Australia,50.0,1.0,-357.0,0.31780207,0.55572915,0.12646876
2.0,2.0,9.0,552.0,Australia,50.0,1.0,-357.0,0.31780207,0.55572915,0.12646876
2.0,2.0,9.0,553.0,Australia,50.0,1.0,-357.0,0.31780332,0.55573136,0.12646535
2.0,2.0,9.0,554.0,Australia,50.0,1.0,-357.0,0.31780332,0.55573136,0.12646535
2.0,2.0,9.0,555.0,Australia,50.0,1.0,-357.0,0.3177855,0.5557002,0.1265143
2.0,2.0,9.0,556.0,Australia,50.0,1.0,-357.0,0.3177855,0.5557002,0.1265143
2.0,2.0,10.0,557.0,Australia,50.0,1.0,-357.0,0.51206553,0.3833926,0.10454186
2.0,2.0,10.0,558.0,Australia,50.0,1.0,-357.0,0.51046276,0.38219258,0.10734465
2.0,2.0,10.0,559.0,Australia,50.0,1.0,-357.0,0.51046276,0.38219258,0.10734465
2.0,2.0,10.0,560.0,Australia,51.0,1.0,-356.0,0.49039817,0.40646425,0.10313754
2.0,2.0,10.0,561.0,Australia,51.0,1.0,-356.0,0.4863515,0.409692,0.10395654
2.0,2.0,10.0,562.0,Australia,51.0,1.0,-356.0,0.48219824,0.41150075,0.10630102
2.0,2.0,11.0,563.0,Australia,52.0,1.0,-355.0,0.3101286,0.5583671,0.13150437
2.0,2.0,11.0,564.0,Australia,52.0,1.0,-355.0,0.3101286,0.5583671,0.13150437
2.0,2.0,11.0,565.0,Australia,52.0,1.0,-355.0,0.30984497,0.55785644,0.13229862
2.0,2.0,11.0,566.0,Australia,52.0,1.0,-355.0,0.30984497,0.55785644,0.13229862
2.0,2.0,11.0,567.0,Australia,52.0,1.0,-355.0,0.30935124,0.5569675,0.13368127
2.0,2.0,11.0,568.0,Australia,52.0,1.0,-355.0,0.30935124,0.5569675,0.13368127
2.0,2.0,12.0,569.0,Australia,52.0,1.0,-355.0,0.49857327,0.38434273,0.11708394
2.0,2.0,12.0,570.0,Australia,52.0,1.0,-355.0,0.49857327,0.38434273,0.11708394
