match_id,match_date,venue,city,year,team1,team2,outcome,innings_num,batting_team,bowling_team,over,ball_in_over,ball_in_innings,ball_in_match,phase,is_chasing,innings_runs,innings_wickets,wickets_in_hand,balls_remaining_in_innings,current_run_rate,target,runs_needed,required_run_rate,rr_gap,partnership_runs,partnership_balls,recent_dot_pct,recent_run_rate,recent_boundaries,balls_since_wicket,batter,bowler,non_striker,ball_runs,batter_runs,ball_wicket,batter_wicket,ball_dot,ball_boundary,career_bat_avg_odi,career_bat_sr_odi,career_bat_balls_faced_odi,career_bowl_avg_odi,career_bowl_sr_odi,career_bowl_econ_odi,career_bowl_balls_bowled_odi,label,is_team1_batting,prob_team1_win,prob_team2_win
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,3.0,5,24.0,24.0,0.0,0.0,20.0,0.0,10.0,276.0,5.0,0.0,0.0,0.0,0.0,20.0,23.0,0.522,5.217,2.0,23.0,RG Sharma,JR Hazlewood,Shubman Gill,6,6,False,False,False,True,52.443243243243245,91.00459619172686,10661.0,25.705882352941178,32.554621848739494,4.7377387712958186,3874.0,1,1,0.67343426,0.32656574
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,3.0,6,25.0,25.0,0.0,0.0,26.0,0.0,10.0,275.0,6.24,0.0,0.0,0.0,0.0,26.0,24.0,0.5,6.5,3.0,24.0,RG Sharma,JR Hazlewood,Shubman Gill,4,4,False,False,False,True,52.443243243243245,91.00459619172686,10661.0,25.705882352941178,32.554621848739494,4.7377387712958186,3874.0,1,1,0.70337874,0.29662126
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,4.0,1,26.0,26.0,0.0,0.0,30.0,0.0,10.0,274.0,6.923,0.0,0.0,0.0,0.0,30.0,25.0,0.48,7.2,4.0,25.0,Shubman Gill,MA Starc,RG Sharma,0,0,False,False,True,False,58.484848484848484,102.33297985153764,1886.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.78199065,0.21800937
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,4.0,2,27.0,27.0,0.0,0.0,30.0,0.0,10.0,273.0,6.667,0.0,0.0,0.0,0.0,30.0,26.0,0.5,6.923,4.0,26.0,Shubman Gill,MA Starc,RG Sharma,0,0,True,True,True,False,58.484848484848484,102.33297985153764,1886.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.71891034,0.28108966
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,4.0,3,28.0,28.0,0.0,0.0,30.0,1.0,9.0,272.0,6.429,0.0,0.0,0.0,0.0,0.0,0.0,0.519,6.667,4.0,0.0,V Kohli,MA Starc,RG Sharma,0,0,False,False,True,False,59.25714285714286,91.89867808876744,13541.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.71028787,0.28971213
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,4.0,4,29.0,29.0,0.0,0.0,30.0,1.0,9.0,271.0,6.207,0.0,0.0,0.0,0.0,0.0,1.0,0.536,6.429,4.0,1.0,V Kohli,MA Starc,RG Sharma,0,0,False,False,True,False,59.25714285714286,91.89867808876744,13541.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.7116698,0.2883302
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,4.0,5,30.0,30.0,0.0,0.0,30.0,1.0,9.0,270.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.552,6.207,4.0,2.0,V Kohli,MA Starc,RG Sharma,1,1,False,False,False,False,59.25714285714286,91.89867808876744,13541.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.7116698,0.2883302
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,4.0,6,31.0,31.0,0.0,0.0,31.0,1.0,9.0,269.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,0.533,6.2,4.0,3.0,RG Sharma,MA Starc,V Kohli,6,6,False,False,False,True,52.443243243243245,91.00459619172686,10661.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.66699576,0.3330042
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,5.0,1,32.0,32.0,0.0,0.0,37.0,1.0,9.0,268.0,6.938,0.0,0.0,0.0,0.0,7.0,4.0,0.5,7.4,5.0,4.0,V Kohli,JR Hazlewood,RG Sharma,0,0,False,False,True,False,59.25714285714286,91.89867808876744,13541.0,25.705882352941178,32.554621848739494,4.7377387712958186,3874.0,1,1,0.76939183,0.23060817
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,5.0,2,33.0,33.0,0.0,0.0,37.0,1.0,9.0,267.0,6.727,0.0,0.0,0.0,0.0,7.0,5.0,0.533,7.0,5.0,5.0,V Kohli,JR Hazlewood,RG Sharma,0,0,False,False,True,False,59.25714285714286,91.89867808876744,13541.0,25.705882352941178,32.554621848739494,4.7377387712958186,3874.0,1,1,0.75584,0.24416
